face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,race_from_name,gender_from_name,adjusted_race
detected_faces/CFD-WM-026-004-HC_face0.jpg,White,White,Male,20-29,"[9.7925216e-01 4.4535602e-05 7.9664653e-03 1.6473912e-05 7.7782046e-05
 2.5541140e-05 1.2617101e-02]",[9.9961036e-01 3.2865937e-04 1.8448138e-05 4.2558579e-05],[0.9989712  0.00102874],"[1.6430848e-08 8.1431899e-06 7.4050315e-02 8.1801635e-01 1.0635139e-01
 1.5541003e-03 1.9263241e-05 4.1637657e-07 9.1773655e-09]",White,Male,White
detected_faces/CFD-WF-020-023-HO_face0.jpg,White,White,Female,20-29,"[9.9769223e-01 1.9298416e-06 1.9296511e-03 8.1457103e-05 5.1588508e-05
 5.4947063e-06 2.3764122e-04]",[9.9907440e-01 2.2962174e-04 5.7109579e-04 1.2486226e-04],[6.0905641e-06 9.9999386e-01],"[6.7095396e-09 2.4754105e-05 4.4571918e-02 7.3422027e-01 2.1705867e-01
 4.1090720e-03 1.5227380e-05 8.9415067e-08 1.4418046e-09]",White,Female,White
detected_faces/CFD-IM-645-001-N_face0.jpg,Indian,Indian,Male,30-39,"[2.8397817e-02 1.3829628e-03 2.8081772e-01 3.0755845e-04 1.6340540e-03
 5.0723428e-01 1.8022566e-01]",[0.3901589  0.00552204 0.01578164 0.58853745],[9.9993175e-01 6.8211040e-05],"[2.9651353e-06 6.9494399e-06 1.5234815e-04 4.9632471e-02 7.1208674e-01
 2.3313735e-01 4.9450514e-03 3.5521240e-05 5.4844520e-07]",Indian Asian,Male,Indian
detected_faces/CFD-IF-609-408-N_face0.jpg,Latino_Hispanic,Indian,Female,40-49,"[0.01017171 0.00183014 0.5870555  0.00381708 0.02185194 0.37313992
 0.00213361]",[0.00387604 0.00724748 0.01649228 0.9723842 ],[0.00179796 0.998202  ],"[1.9112622e-06 1.4108106e-05 2.4857195e-04 1.0709766e-03 6.9985993e-02
 5.7476026e-01 3.4564441e-01 8.2287202e-03 4.5057743e-05]",Indian Asian,Female,Latino_Hispanic
detected_faces/CFD-BM-039-037-A_face0.jpg,Black,Black,Male,20-29,"[2.0685806e-05 9.9310493e-01 1.8908032e-03 2.5102520e-06 1.3638180e-04
 4.7817463e-03 6.2944011e-05]",[7.7179193e-06 9.9797356e-01 8.1385297e-05 1.9373407e-03],[9.9997348e-01 2.6567279e-05],"[2.9458716e-08 1.6153950e-06 9.6352994e-03 7.4446744e-01 2.3332933e-01
 1.2391138e-02 1.7381967e-04 1.2882896e-06 3.1849552e-08]",Black,Male,Black
detected_faces/CFD-BF-229-179-N_face0.jpg,Black,Black,Female,30-39,"[3.00953701e-07 9.99951422e-01 1.36874032e-05 1.00066146e-07
 7.68933717e-07 3.34697215e-05 2.04025824e-07]",[5.0769188e-07 9.9997890e-01 2.7437266e-06 1.7838986e-05],[4.5708416e-04 9.9954295e-01],"[4.9923205e-08 2.3038392e-05 1.1309985e-02 4.5280984e-01 5.0695831e-01
 2.8111376e-02 7.8370114e-04 3.7389952e-06 3.0015588e-08]",Black,Female,Black
detected_faces/CFD-IM-743-006-N_face0.jpg,East Asian,Asian,Male,20-29,"[1.0554783e-04 9.6381609e-06 3.0306312e-03 5.3151888e-01 4.6519804e-01
 1.1228012e-04 2.5195861e-05]",[4.3325647e-04 1.8876037e-04 9.9879819e-01 5.7980494e-04],[9.9999976e-01 2.8855646e-07],"[6.8389916e-08 2.1821888e-05 3.4059219e-02 8.7568879e-01 8.9206442e-02
 1.0159734e-03 7.3300207e-06 3.3089327e-07 2.0394550e-09]",Indian Asian,Male,East Asian
detected_faces/CFD-WF-024-010-HC_face0.jpg,White,White,Female,20-29,"[8.4949493e-01 8.9977999e-05 1.1785051e-01 3.3803098e-04 6.8140536e-04
 3.0691701e-04 3.1238243e-02]",[9.9616671e-01 1.6517915e-03 1.9171810e-03 2.6431278e-04],[1.2321428e-04 9.9987680e-01],"[1.8208146e-07 1.3541928e-04 4.6766043e-02 5.3528720e-01 4.0985572e-01
 7.9082251e-03 4.6668873e-05 5.1435950e-07 5.0876863e-09]",White,Female,White
detected_faces/CFD-BF-024-003-HC_face0.jpg,Black,Black,Female,20-29,"[5.1331144e-06 9.9212152e-01 1.0742884e-03 9.8592282e-06 4.0462674e-04
 6.3787671e-03 5.8293440e-06]",[6.9696966e-06 9.9417198e-01 1.4387758e-04 5.6771282e-03],[0.16161372 0.8383863 ],"[1.2119883e-06 1.1486520e-04 4.8132785e-02 6.3806772e-01 2.5243503e-01
 5.8342222e-02 2.8516813e-03 5.2933865e-05 1.4682915e-06]",Black,Female,Black
detected_faces/CFD-BM-022-022-N_face0.jpg,Black,Black,Male,20-29,"[4.3412560e-06 9.9955302e-01 3.3004369e-04 1.6573767e-07 5.3409499e-06
 8.8534645e-05 1.8577826e-05]",[4.6040391e-06 9.9997687e-01 1.9951281e-06 1.6468199e-05],[9.999974e-01 2.611185e-06],"[1.19950798e-07 3.54262602e-06 5.56600234e-03 4.98207241e-01
 4.36597645e-01 5.86659275e-02 9.47858440e-04 1.12788875e-05
 3.40483325e-07]",Black,Male,Black
detected_faces/CFD-BF-051-037-HO_face0.jpg,Black,Black,Female,40-49,"[2.8296052e-05 9.9338496e-01 5.5603120e-03 6.4420019e-05 3.8574979e-04
 5.7328097e-04 3.0986637e-06]",[1.9332942e-05 9.9973679e-01 1.4395008e-04 9.9962272e-05],[0.01480168 0.98519826],"[7.2521340e-07 6.9193252e-06 1.6223544e-03 1.0107312e-01 4.1483116e-01
 4.1750371e-01 6.4193964e-02 7.6062704e-04 7.4355098e-06]",Black,Female,Black
detected_faces/CFD-BF-012-001-N_face0.jpg,Black,Black,Female,20-29,"[1.7761168e-04 9.7825044e-01 8.3262315e-03 8.4193271e-05 1.4285668e-03
 1.1704340e-02 2.8682840e-05]",[5.3538522e-05 9.9621570e-01 4.9446838e-04 3.2362563e-03],[0.19766714 0.8023329 ],"[3.3460961e-07 3.1844105e-05 2.7270587e-02 6.6762859e-01 2.8375837e-01
 2.0949349e-02 3.5686648e-04 3.9628267e-06 1.0145503e-07]",Black,Female,Black
detected_faces/CFD-BM-005-003-N_face0.jpg,Black,Black,Male,20-29,"[5.1057568e-06 9.9932837e-01 1.7667658e-04 6.0985343e-08 2.1708161e-06
 4.7138348e-04 1.6271801e-05]",[7.8458152e-07 9.9996561e-01 2.3863379e-06 3.1224557e-05],[9.9998063e-01 1.9389501e-05],"[1.7036399e-06 3.0262291e-03 3.1854123e-01 6.4279103e-01 3.4704618e-02
 9.2850777e-04 6.4575961e-06 1.6346779e-07 6.8407315e-09]",Black,Male,Black
detected_faces/CFD-BF-040-043-HO_face0.jpg,Black,Black,Female,20-29,"[1.2089973e-06 9.9975884e-01 7.6877353e-05 6.3896925e-07 1.1725990e-05
 1.5046552e-04 1.7355265e-07]",[5.2033874e-07 9.9987489e-01 6.8673889e-06 1.1769093e-04],[0.3646619  0.63533807],"[1.0638453e-06 1.8877371e-03 4.5683286e-01 5.2687353e-01 1.4032674e-02
 3.6838328e-04 3.6700105e-06 7.7722767e-08 3.7417127e-09]",Black,Female,Black
detected_faces/CFD-IM-684-008-N_face0.jpg,Indian,Indian,Male,30-39,"[1.6466802e-03 1.7976890e-03 7.5694717e-02 7.5009128e-05 1.1541663e-03
 9.0524846e-01 1.4383251e-02]",[5.9557881e-04 1.0734572e-03 3.0172020e-03 9.9531370e-01],[9.9996114e-01 3.8803402e-05],"[2.1577501e-04 2.0500978e-03 1.8415064e-02 1.2865733e-01 6.1102277e-01
 2.2550002e-01 1.3803869e-02 3.3188934e-04 3.1586412e-06]",Indian Asian,Male,Indian
detected_faces/CFD-IF-732-260-N_face0.jpg,Southeast Asian,Asian,Female,10-19,"[3.7568748e-06 7.6428432e-06 5.4150232e-04 2.0886771e-01 7.9026145e-01
 3.1715599e-04 7.8283966e-07]",[2.8075336e-05 3.2204069e-05 9.9817067e-01 1.7690382e-03],[0.10580648 0.89419353],"[1.2823771e-06 3.8070716e-03 6.3548362e-01 3.3016968e-01 2.9433919e-02
 1.0915939e-03 1.1392251e-05 1.4137257e-06 4.4669207e-08]",Indian Asian,Female,Southeast Asian
detected_faces/CFD-IM-679-069-N_face0.jpg,Latino_Hispanic,Indian,Male,20-29,"[1.4012478e-02 2.3196926e-02 5.6600702e-01 1.3737993e-04 2.2835277e-03
 3.4871018e-01 4.5652416e-02]",[0.00770539 0.01492496 0.01128284 0.9660868 ],[0.99008775 0.0099122 ],"[4.1395950e-05 6.3972524e-03 1.3344140e-01 5.8650553e-01 2.6153556e-01
 1.1982472e-02 9.4920666e-05 1.4823542e-06 1.8518385e-08]",Indian Asian,Male,Latino_Hispanic
detected_faces/CFD-BF-025-011-A_face0.jpg,Black,Black,Female,30-39,"[4.7528214e-05 9.9497736e-01 3.0573434e-03 5.2144358e-05 5.0546945e-04
 1.3069130e-03 5.3246524e-05]",[1.4310882e-04 9.9834317e-01 2.6430024e-04 1.2493865e-03],[0.02232487 0.97767514],"[6.7609246e-05 1.0478793e-03 1.2162057e-02 1.1777358e-01 4.4602567e-01
 3.4285176e-01 7.7611566e-02 2.3558030e-03 1.0403722e-04]",Black,Female,Black
detected_faces/CFD-BF-038-004-HO_face0.jpg,Black,Black,Female,30-39,"[8.5087822e-07 9.9948949e-01 2.0999179e-04 3.4797777e-06 1.5202325e-04
 1.4404702e-04 1.0786565e-07]",[8.9401292e-06 9.9854332e-01 2.4770221e-04 1.2000385e-03],[8.238903e-04 9.991761e-01],"[5.7589318e-08 1.8831925e-06 4.3023173e-03 4.2807561e-01 5.1030952e-01
 5.6757789e-02 5.4984447e-04 2.9211938e-06 4.0718135e-08]",Black,Female,Black
detected_faces/CFD-WM-016-001-N_face0.jpg,White,White,Male,20-29,"[9.64425206e-01 1.30848139e-05 1.79653447e-02 1.17445794e-04
 2.02378767e-04 1.15258350e-04 1.71612818e-02]",[9.9912632e-01 1.2830526e-04 3.7675348e-04 3.6864370e-04],[9.9999976e-01 2.0397236e-07],"[5.0680757e-07 4.8635928e-05 1.3954341e-02 6.2788880e-01 3.4904090e-01
 9.0158135e-03 5.0715571e-05 3.4122093e-07 3.9369388e-09]",White,Male,White
detected_faces/CFD-LM-210-156-N_face0.jpg,Latino_Hispanic,Black,Male,20-29,"[9.5659330e-02 2.4317171e-02 8.4816241e-01 1.3412044e-03 4.4901809e-03
 1.9501762e-04 2.5834678e-02]",[6.6649213e-02 9.2657214e-01 6.3291844e-03 4.4941771e-04],[9.999995e-01 4.757220e-07],"[1.8222426e-07 4.3851909e-05 1.3507873e-01 7.8098118e-01 8.1862524e-02
 2.0099308e-03 2.3020435e-05 6.6348036e-07 6.2273533e-09]",Latino/a,Male,Latino_Hispanic
detected_faces/CFD-WF-039-032-A_face0.jpg,White,White,Female,30-39,"[9.5012617e-01 4.7840422e-06 2.7373267e-02 5.9660524e-04 2.3787709e-04
 7.2995739e-05 2.1588352e-02]",[9.9347144e-01 1.6139245e-04 5.2858670e-03 1.0812522e-03],[3.57955e-04 9.99642e-01],"[1.1878617e-07 1.0440452e-05 5.6182989e-03 2.4723335e-01 6.0750228e-01
 1.3625243e-01 3.3392739e-03 4.3623189e-05 2.5291314e-07]",White,Female,White
detected_faces/CFD-BF-039-008-HC_face0.jpg,Black,Black,Female,20-29,"[9.3361768e-07 9.9993116e-01 3.4550183e-05 6.9993132e-07 3.5657008e-06
 2.8702563e-05 3.7061665e-07]",[4.3374857e-06 9.9988616e-01 1.0530795e-05 9.8946177e-05],[0.00585548 0.9941445 ],"[3.2472020e-05 1.2077038e-02 2.5768089e-01 4.9615303e-01 2.1058519e-01
 2.2540867e-02 9.0479979e-04 2.4189107e-05 1.5598064e-06]",Black,Female,Black
detected_faces/CFD-LF-231-260-N_face0.jpg,Latino_Hispanic,Indian,Female,20-29,"[6.3226745e-03 3.3542476e-04 3.6552417e-01 1.0769979e-01 3.3466494e-01
 1.8406005e-01 1.3929256e-03]",[1.3240352e-02 8.8803138e-04 2.3537651e-02 9.6233398e-01],[0.0029842 0.9970158],"[1.3665686e-08 7.4331479e-06 2.5330568e-02 7.2702593e-01 2.4211764e-01
 5.4969424e-03 2.1171998e-05 3.0685911e-07 1.8850221e-09]",Latino/a,Female,Latino_Hispanic
detected_faces/CFD-WM-006-039-F_face0.jpg,White,White,Male,20-29,"[9.9682850e-01 1.9804324e-06 1.2187042e-03 8.9046964e-04 4.4506293e-04
 1.0129361e-05 6.0518493e-04]",[9.8939991e-01 2.9795937e-04 8.9919474e-03 1.3102398e-03],[9.9999565e-01 4.3469336e-06],"[1.2637074e-07 2.3382883e-05 2.2150293e-02 8.5394937e-01 1.2212205e-01
 1.7439583e-03 1.0713466e-05 1.0290686e-07 1.9850519e-09]",White,Male,White
detected_faces/CFD-BM-029-020-F_face0.jpg,Black,Black,Male,20-29,"[4.7738283e-08 9.9984086e-01 3.0125898e-06 8.8072177e-10 4.9803941e-08
 1.5414674e-04 1.9939203e-06]",[2.3057390e-07 9.9996567e-01 6.6464895e-07 3.3427543e-05],[1.0000000e+00 1.1717088e-08],"[4.3770100e-07 1.1400791e-04 2.5757303e-02 5.8031189e-01 3.4427226e-01
 4.8745565e-02 7.7211828e-04 2.5938594e-05 4.7036900e-07]",Black,Male,Black
detected_faces/CFD-WF-019-032-HC_face0.jpg,White,White,Female,30-39,"[8.4463918e-01 1.4402873e-05 9.5330350e-02 2.1220285e-02 7.3094144e-03
 3.4484299e-04 3.1141600e-02]",[9.8288357e-01 3.8611304e-04 1.4470066e-02 2.2603399e-03],[0.00105702 0.99894303],"[8.6262567e-08 2.6740263e-06 2.0821437e-03 2.2088262e-01 6.9380146e-01
 8.1325501e-02 1.8750743e-03 3.0284149e-05 1.2834505e-07]",White,Female,White
detected_faces/CFD-WM-018-002-N_face0.jpg,Middle Eastern,White,Male,30-39,"[9.2617154e-02 4.2671134e-04 1.7296894e-02 1.5198247e-05 4.9752562e-05
 3.6268026e-04 8.8923162e-01]",[9.8609614e-01 1.2184018e-02 1.8582406e-04 1.5339549e-03],[9.9999988e-01 1.1835135e-07],"[2.5084506e-05 1.9629594e-04 5.3812023e-03 2.0816538e-01 6.1524600e-01
 1.6513100e-01 5.7118852e-03 1.4236812e-04 8.2719322e-07]",White,Male,White
detected_faces/CFD-WF-028-025-HC_face0.jpg,White,White,Female,30-39,"[9.99864221e-01 8.54361648e-09 1.60109630e-05 3.07024663e-07
 2.24801184e-07 1.82811405e-07 1.19148855e-04]",[9.9944401e-01 6.4030028e-05 2.5113154e-04 2.4085034e-04],[0.0012891  0.99871093],"[4.7034966e-08 3.6687231e-06 4.3350826e-03 2.7601969e-01 5.1086229e-01
 2.0413274e-01 4.5922543e-03 5.2403968e-05 1.7825565e-06]",White,Female,White
detected_faces/CFD-WF-034-006-N_face0.jpg,Latino_Hispanic,White,Female,30-39,"[3.2717270e-01 8.6915379e-06 3.3109072e-01 6.8637743e-03 4.4127223e-03
 3.2603021e-03 3.2719108e-01]",[0.9384644  0.00111672 0.02320717 0.03721177],[1.535822e-04 9.998464e-01],"[1.0140240e-08 3.4318800e-06 8.6944988e-03 4.3850362e-01 5.3007007e-01
 2.2516122e-02 2.1064216e-04 1.5361167e-06 6.7113399e-09]",White,Female,Latino_Hispanic
detected_faces/CFD-LM-235-231-N_face0.jpg,Latino_Hispanic,Indian,Male,30-39,"[0.01433692 0.00889327 0.67957586 0.00202016 0.01434072 0.26936367
 0.01146941]",[0.04245666 0.09757473 0.00755368 0.8524149 ],[9.99986649e-01 1.33171025e-05],"[7.1521993e-07 7.3187398e-06 1.6239467e-03 2.6655626e-01 6.6061330e-01
 7.0031241e-02 1.1603594e-03 6.7901997e-06 8.4641528e-08]",Latino/a,Male,Latino_Hispanic
detected_faces/CFD-AM-224-126-N_face0.jpg,East Asian,Asian,Male,30-39,"[4.2439997e-04 1.6583546e-06 5.9690410e-03 9.2764103e-01 6.5842107e-02
 1.0990339e-04 1.1896228e-05]",[2.4572047e-03 2.3226669e-06 9.9723607e-01 3.0442371e-04],[9.9999994e-01 4.7142343e-08],"[1.4609626e-06 4.6999310e-05 8.8780001e-03 1.0184273e-01 6.6745210e-01
 2.0968558e-01 1.1863789e-02 2.2899639e-04 3.6088531e-07]",Asian America,Male,East Asian
detected_faces/CFD-BF-039-022-F_face0.jpg,Black,Black,Female,20-29,"[5.6515381e-07 9.9995643e-01 2.3462362e-05 2.1124312e-07 7.2019799e-07
 1.8448354e-05 2.3700643e-07]",[1.1699955e-06 9.9988103e-01 5.5631313e-06 1.1233524e-04],[0.01347465 0.98652536],"[1.4413516e-05 2.0702512e-03 7.7425167e-02 4.0770453e-01 4.0033743e-01
 1.0393174e-01 8.1567764e-03 3.4642947e-04 1.3246758e-05]",Black,Female,Black
detected_faces/CFD-BF-234-167-N_face0.jpg,Latino_Hispanic,Black,Female,30-39,"[0.0754353  0.27542642 0.39464828 0.00983818 0.13396789 0.10783204
 0.00285179]",[0.05343839 0.8231553  0.05380075 0.06960554],[4.7605598e-04 9.9952394e-01],"[1.4734464e-07 9.2998025e-06 2.5608812e-03 1.3143852e-01 6.0386896e-01
 2.4826854e-01 1.3523659e-02 3.2404155e-04 5.8300807e-06]",Black,Female,Latino_Hispanic
detected_faces/CFD-WF-022-023-A_face0.jpg,White,White,Female,20-29,"[9.7689259e-01 9.1757727e-07 5.1143123e-03 4.3408312e-05 2.5549165e-05
 2.4211398e-05 1.7899128e-02]",[9.9986976e-01 9.4376328e-06 6.3772561e-05 5.6985158e-05],[0.0659055  0.93409455],"[2.2142387e-05 5.8557498e-03 1.7481387e-01 5.9913146e-01 2.0595556e-01
 1.4082295e-02 1.3669106e-04 2.1216185e-06 4.5592959e-08]",White,Female,White
detected_faces/CFD-WF-226-095-N_face0.jpg,White,White,Female,20-29,"[8.5766977e-01 1.4006114e-04 1.1954090e-01 1.4330505e-03 1.0985965e-03
 3.0344931e-04 1.9814214e-02]",[0.97632855 0.00370167 0.01710287 0.00286689],[0.00117061 0.99882936],"[5.4168964e-08 7.0846698e-05 9.5034957e-02 7.1757549e-01 1.8448249e-01
 2.8180706e-03 1.7859549e-05 2.6465196e-07 2.6255209e-09]",White,Female,White
detected_faces/CFD-BF-002-018-A_face0.jpg,Black,Black,Female,20-29,"[1.6365399e-05 8.2078516e-01 2.3771250e-03 2.0106902e-02 1.3700941e-01
 1.9701147e-02 3.8514017e-06]",[7.6758013e-05 9.4031942e-01 4.8028369e-02 1.1575422e-02],[0.00505731 0.9949427 ],"[5.3667225e-07 1.7471159e-03 2.0041259e-01 6.7830163e-01 1.1607127e-01
 3.4060376e-03 5.9192880e-05 1.4953955e-06 7.6733059e-08]",Black,Female,Black
detected_faces/CFD-WF-019-024-F_face0.jpg,White,White,Female,30-39,"[5.9241879e-01 6.9269125e-05 2.2225478e-01 4.9286593e-02 2.0457106e-02
 1.8732288e-03 1.1364034e-01]",[9.5438963e-01 3.4377739e-05 4.3907363e-02 1.6686693e-03],[0.01741916 0.98258084],"[1.1802114e-06 1.8365758e-05 1.3021268e-03 5.7650160e-02 5.6323075e-01
 3.4370422e-01 3.3334397e-02 7.5422390e-04 4.4827334e-06]",White,Female,White
detected_faces/CFD-WM-015-017-A_face0.jpg,White,White,Male,20-29,"[9.8434407e-01 3.0587427e-05 1.0609443e-02 1.3025109e-04 1.3071092e-04
 1.2797480e-04 4.6269870e-03]",[9.9719965e-01 7.1152154e-04 1.7897072e-03 2.9916203e-04],[9.9996299e-01 3.7039772e-05],"[4.8085855e-07 3.1505297e-05 8.0176100e-02 6.4840341e-01 2.5395504e-01
 1.7058693e-02 3.7014097e-04 4.5518891e-06 7.9541479e-08]",White,Male,White
detected_faces/CFD-BF-051-035-N_face0.jpg,Black,Black,Female,30-39,"[2.8946952e-06 9.9811053e-01 8.0748287e-04 3.4717465e-05 6.5500522e-04
 3.8728715e-04 2.0618536e-06]",[2.1975633e-05 9.9904621e-01 6.6353800e-04 2.6829846e-04],[0.01299606 0.9870039 ],"[3.7356003e-07 7.2374810e-06 4.6039997e-03 3.2033005e-01 5.2978718e-01
 1.3810654e-01 7.1196896e-03 4.4295346e-05 6.3680528e-07]",Black,Female,Black
detected_faces/CFD-BF-047-046-A_face0.jpg,Black,Black,Female,30-39,"[8.7679537e-06 9.9784672e-01 1.0311003e-03 9.0336025e-06 2.5103241e-04
 8.3898584e-04 1.4385239e-05]",[7.9513284e-06 9.9857026e-01 2.7324969e-04 1.1485894e-03],[0.00509246 0.9949075 ],"[1.0944345e-06 1.4820095e-04 2.3769964e-02 3.1803814e-01 5.1950431e-01
 1.2873609e-01 9.6002314e-03 1.9706257e-04 4.9990522e-06]",Black,Female,Black
detected_faces/CFD-WM-012-026-F_face0.jpg,White,White,Male,30-39,"[9.3070132e-01 2.3190544e-06 4.3832231e-02 5.1454334e-03 1.6570612e-03
 2.8157598e-04 1.8380057e-02]",[9.9760014e-01 2.6484133e-06 1.4665539e-03 9.3068118e-04],[9.9997193e-01 2.8115292e-05],"[1.7711670e-06 8.6214977e-06 1.2584905e-03 5.1620468e-02 7.1262246e-01
 2.2835964e-01 6.0861772e-03 4.2176609e-05 1.8617079e-07]",White,Male,White
detected_faces/CFD-WM-021-009-A_face0.jpg,Middle Eastern,White,Male,20-29,"[1.4522386e-01 4.3277370e-04 2.0507483e-01 2.3379049e-04 4.2313366e-04
 2.3824355e-02 6.2478727e-01]",[0.48816556 0.05661101 0.00805735 0.4471661 ],[9.999966e-01 3.422743e-06],"[2.0771265e-06 4.6771886e-05 5.7892706e-03 7.1749228e-01 2.7279174e-01
 3.8625256e-03 1.5086145e-05 1.7579053e-07 2.9231617e-09]",White,Male,Latino_Hispanic
detected_faces/CFD-AF-231-357-N_face0.jpg,East Asian,Asian,Female,30-39,"[1.3019403e-03 1.8286433e-05 1.8126817e-02 7.4678993e-01 2.3147391e-01
 1.8485355e-03 4.4055408e-04]",[1.4705448e-02 2.2448016e-04 9.7907364e-01 5.9964750e-03],[0.00102148 0.99897856],"[9.7903367e-08 2.1984074e-06 5.0010346e-04 5.5234578e-02 6.2753111e-01
 2.9764274e-01 1.8676028e-02 4.1190768e-04 1.2607835e-06]",Asian America,Female,East Asian
detected_faces/CFD-WF-030-026-F_face0.jpg,White,White,Female,30-39,"[9.9931926e-01 4.7963721e-07 2.9356481e-04 9.1443369e-05 2.3738332e-05
 1.2641675e-06 2.7025546e-04]",[9.8860687e-01 4.3463973e-05 1.1244876e-02 1.0481107e-04],[4.139524e-04 9.995860e-01],"[8.7599039e-07 1.0135492e-04 2.2585789e-02 4.3077508e-01 4.3697080e-01
 1.0628776e-01 3.2173959e-03 6.0067614e-05 8.5668444e-07]",White,Female,White
detected_faces/CFD-WM-036-037-HC_face0.jpg,White,White,Male,20-29,"[5.8186817e-01 1.1627843e-03 4.0496483e-01 4.6240812e-04 1.1259200e-03
 3.8478625e-04 1.0031116e-02]",[9.977431e-01 1.385165e-03 9.628071e-05 7.753987e-04],[0.9859097  0.01409034],"[1.7308359e-07 2.0504212e-05 9.5485389e-02 7.4493164e-01 1.5278003e-01
 6.6173398e-03 1.6075888e-04 4.0454415e-06 5.4313272e-08]",White,Male,White
detected_faces/CFD-BM-024-001-N_face0.jpg,Black,Black,Male,20-29,"[3.4737061e-03 7.8145945e-01 2.0280841e-01 4.3495591e-05 7.9701771e-04
 9.3205590e-03 2.0973501e-03]",[0.00595728 0.92169684 0.00331316 0.06903272],[0.8242972  0.17570283],"[4.4496900e-08 5.2918007e-05 3.2457447e-01 6.5512526e-01 2.0036766e-02
 2.0936374e-04 1.0754811e-06 1.7209844e-08 3.8775327e-10]",Black,Male,Black
detected_faces/CFD-IF-650-315-N_face0.jpg,Indian,Indian,Female,20-29,"[1.09934155e-02 1.35984097e-04 1.97837338e-01 1.71647675e-03
 8.95732548e-03 7.14944124e-01 6.54153451e-02]",[2.8781747e-03 3.4502566e-05 3.3540996e-03 9.9373323e-01],[0.06000857 0.9399915 ],"[7.0179112e-06 6.9277594e-03 3.0054027e-01 4.2503080e-01 2.3746581e-01
 2.9294284e-02 7.0525822e-04 2.8135084e-05 7.1378656e-07]",Indian Asian,Female,Indian
detected_faces/CFD-WF-018-018-HO_face0.jpg,White,White,Female,30-39,"[9.9669933e-01 2.3476530e-06 2.6626659e-03 2.6875539e-05 2.0308951e-05
 7.8596458e-06 5.8062683e-04]",[9.9970853e-01 9.0408925e-05 1.1879619e-04 8.2182691e-05],[2.4045306e-05 9.9997598e-01],"[2.3292984e-08 3.1028464e-06 2.3197331e-03 2.6823643e-01 6.4025891e-01
 8.6955674e-02 2.2075381e-03 1.8415702e-05 1.5163562e-07]",White,Female,White
detected_faces/CFD-BF-029-031-N_face0.jpg,Black,Black,Male,20-29,"[3.2803399e-07 9.9996960e-01 1.4672121e-05 8.7622105e-08 1.2761961e-06
 1.3701848e-05 3.6088790e-07]",[1.8744288e-06 9.9980485e-01 7.6664081e-05 1.1662307e-04],[0.80395544 0.19604456],"[2.4347401e-07 1.1592206e-04 1.0959495e-01 7.2345150e-01 1.5968525e-01
 7.0812036e-03 7.0383983e-05 5.3574672e-07 2.1125535e-08]",Black,Female,Black
detected_faces/CFD-WM-022-005-HO_face0.jpg,Latino_Hispanic,White,Male,30-39,"[1.1050830e-01 4.3581965e-04 7.4603754e-01 1.4982041e-02 8.7614777e-03
 9.2147551e-03 1.1005995e-01]",[0.8164294  0.00143942 0.09933727 0.08279397],[9.9999756e-01 2.4006574e-06],"[2.4328476e-06 1.6953252e-05 1.3580902e-03 1.9959855e-01 7.3833793e-01
 6.0116798e-02 5.6506071e-04 4.2174916e-06 2.7743138e-08]",White,Male,Latino_Hispanic
detected_faces/CFD-AF-219-106-N_face0.jpg,East Asian,Asian,Female,20-29,"[1.6391897e-04 2.2199899e-06 8.7039039e-04 8.9351392e-01 1.0539016e-01
 4.3195778e-05 1.6118080e-05]",[1.9278094e-03 2.7844177e-05 9.9792218e-01 1.2217407e-04],[4.413935e-06 9.999956e-01],"[4.5587139e-08 2.1026000e-04 8.9218266e-02 8.0513543e-01 1.0324029e-01
 2.1872765e-03 8.1004982e-06 4.0691751e-07 6.7716988e-09]",Asian America,Female,East Asian
detected_faces/CFD-AF-255-209-N_face0.jpg,East Asian,Asian,Female,20-29,"[2.6322569e-04 1.7002506e-06 9.0827618e-04 7.7109790e-01 2.2764207e-01
 8.4111554e-05 2.7618144e-06]",[4.7781970e-04 4.5423767e-05 9.9911350e-01 3.6334273e-04],[1.1976779e-05 9.9998808e-01],"[4.3952657e-08 2.6618448e-04 1.0993202e-01 8.3660078e-01 5.2899119e-02
 3.0153751e-04 3.0624190e-07 7.0669879e-09 1.0621905e-10]",Asian America,Female,East Asian
detected_faces/CFD-LF-212-066-N_face0.jpg,Indian,Indian,Female,20-29,"[2.5633607e-02 1.7701671e-04 2.5054553e-01 6.2708914e-02 4.3868255e-02
 6.0168296e-01 1.5383707e-02]",[0.03894179 0.00110592 0.03329235 0.92665994],[0.03281433 0.9671857 ],"[1.95363114e-07 2.24098651e-04 1.05258875e-01 8.15119326e-01
 7.85087049e-02 8.84690788e-04 4.00292538e-06 1.35483035e-07
 2.20653051e-09]",Latino/a,Female,Indian
detected_faces/CFD-BM-044-051-F_face0.jpg,Indian,Indian,Male,40-49,"[4.1409135e-03 1.8565786e-01 1.6657837e-01 4.4876128e-05 8.6640217e-04
 6.0445309e-01 3.8258482e-02]",[0.01537807 0.28440866 0.01283551 0.68737775],[9.9994481e-01 5.5149645e-05],"[6.1162214e-06 1.1335408e-05 7.9142844e-04 3.2253690e-02 3.2306245e-01
 5.5636656e-01 8.4800906e-02 2.6730639e-03 3.4533725e-05]",Black,Male,Indian
