face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,real_age,age_group_merged
detected_faces_fgnet/045A40_face0.JPG,Middle Eastern,White,Male,40-49,"[2.1852474e-01 2.6554428e-04 4.3575581e-02 2.6261655e-04 3.5993123e-04
 2.0838419e-03 7.3492777e-01]",[0.9785338  0.00276853 0.0027189  0.01597884],[9.999216e-01 7.834770e-05],"[1.9757486e-05 1.1144540e-05 1.6811553e-04 2.4397315e-03 8.3710887e-02
 5.2367836e-01 3.5801038e-01 3.1151814e-02 8.0979249e-04]",40.0,40-59
detected_faces_fgnet/076A06_face0.JPG,White,White,Female,3-9,"[9.1651922e-01 3.1451331e-05 4.6475299e-02 9.6843904e-03 1.8491184e-03
 1.3570461e-03 2.4083467e-02]",[0.9281261  0.00685913 0.02607049 0.03894426],[0.00254044 0.99745953],"[9.2438905e-04 8.8848692e-01 1.0755383e-01 2.8628430e-03 1.5867365e-04
 1.2348159e-05 8.5671695e-07 9.4902788e-08 1.8564528e-08]",6.0,0-9
detected_faces_fgnet/046A14_face0.JPG,Middle Eastern,White,Female,10-19,"[2.22826406e-01 2.68219374e-05 1.45418104e-02 1.07126514e-04
 2.31664031e-04 1.02549361e-03 7.61240661e-01]",[0.9825345  0.00331568 0.00564654 0.00850331],[0.2523742  0.74762577],"[1.5155839e-06 3.3271019e-03 5.3602809e-01 4.2662302e-01 3.2504145e-02
 1.4975115e-03 1.7669730e-05 9.3426928e-07 2.7094270e-08]",14.0,10-19
detected_faces_fgnet/014A40_face0.JPG,White,White,Female,30-39,"[9.6092880e-01 1.1961392e-04 3.2687284e-02 9.2523023e-06 2.9455312e-05
 1.3194956e-04 6.0935905e-03]",[9.9875271e-01 6.6671014e-04 1.2943598e-05 5.6766975e-04],[0.03414524 0.9658548 ],"[5.4034530e-07 2.8807121e-05 6.8044886e-03 1.9967960e-01 5.5980194e-01
 2.1722423e-01 1.6051831e-02 4.0139628e-04 7.2262251e-06]",40.0,20-39
detected_faces_fgnet/046A01_face0.JPG,White,White,Male,0-2,"[0.7061474  0.07374085 0.12626651 0.01516918 0.01432225 0.0067244
 0.05762944]",[0.90950143 0.06315285 0.02227025 0.00507543],[0.90209544 0.09790459],"[6.5849501e-01 3.3409172e-01 4.9257521e-03 9.8458817e-04 8.4661308e-04
 4.6408904e-04 1.5039396e-04 3.2034841e-05 9.7529683e-06]",1.0,0-9
detected_faces_fgnet/044A18_face0.JPG,White,White,Male,10-19,"[7.9148012e-01 2.0002482e-04 2.4641572e-02 2.8544466e-04 2.4436475e-04
 2.4240541e-04 1.8290600e-01]",[9.9709862e-01 5.4708612e-04 1.7297559e-03 6.2459614e-04],[0.9887087  0.01129129],"[1.5834249e-06 8.5569272e-04 5.9872127e-01 3.9056072e-01 9.5035201e-03
 3.5140867e-04 5.3598251e-06 3.6711461e-07 2.3445294e-08]",18.0,10-19
detected_faces_fgnet/009A18_face0.JPG,Middle Eastern,White,Female,20-29,"[1.1366658e-01 8.2650251e-05 4.4115230e-02 1.7588322e-04 2.7741515e-04
 3.4205462e-03 8.3826172e-01]",[0.78064936 0.0023492  0.00641354 0.2105879 ],[0.00440653 0.9955934 ],"[2.5458041e-08 8.5396132e-05 2.7852803e-01 6.7476702e-01 4.5875233e-02
 7.4042077e-04 3.7578736e-06 9.9824646e-08 2.2358153e-09]",18.0,20-39
detected_faces_fgnet/023A09_face0.JPG,White,White,Male,3-9,"[8.3018309e-01 2.0576904e-06 3.5926264e-03 7.7985687e-06 1.1836105e-05
 3.5261994e-04 1.6585003e-01]",[9.9953824e-01 1.3934935e-05 6.3728381e-05 3.8415287e-04],[9.9998826e-01 1.1675272e-05],"[2.2354499e-04 7.7714509e-01 2.2215872e-01 3.3230433e-04 8.3098144e-05
 5.5505359e-05 1.5566462e-06 1.3692407e-07 4.6469033e-09]",9.0,0-9
detected_faces_fgnet/026A02_face0.JPG,White,White,Male,3-9,"[7.9392630e-01 1.6898598e-03 3.6533266e-02 7.0973218e-04 3.5899907e-04
 4.3419085e-04 1.6634771e-01]",[9.9577177e-01 1.9140788e-03 1.5805016e-03 7.3368417e-04],[0.54468054 0.45531946],"[8.5292883e-02 9.0376091e-01 1.0406783e-02 3.0322658e-04 1.6447256e-04
 5.6894325e-05 1.1512060e-05 2.6025380e-06 6.8448639e-07]",2.0,0-9
detected_faces_fgnet/045A18_face0.JPG,Latino_Hispanic,White,Male,10-19,"[0.2227279  0.00055106 0.4584447  0.0096409  0.01073669 0.04003071
 0.25786802]",[0.5102457  0.0073848  0.03700402 0.4453655 ],[9.999921e-01 7.895332e-06],"[1.7797127e-05 6.8127685e-03 5.8790785e-01 3.6830533e-01 3.4821305e-02
 2.1075483e-03 2.6268883e-05 1.1403611e-06 2.1570340e-08]",18.0,10-19
detected_faces_fgnet/068A04_face0.JPG,Middle Eastern,White,Male,3-9,"[1.8088049e-01 8.9081062e-05 3.4414762e-01 2.0230132e-04 7.9210504e-04
 9.7364604e-02 3.7652379e-01]",[0.65475196 0.00096615 0.00114557 0.34313634],[9.993035e-01 6.965256e-04],"[1.5169594e-03 9.5315719e-01 4.4988889e-02 1.7957587e-04 1.0153249e-04
 5.3782467e-05 1.8052405e-06 1.6674828e-07 8.9309902e-09]",4.0,0-9
detected_faces_fgnet/054A00_face0.JPG,Latino_Hispanic,White,Female,0-2,"[0.03305331 0.07369693 0.64187837 0.00260531 0.01214647 0.16890159
 0.06771812]",[0.6271057  0.09986106 0.03435522 0.23867802],[0.35788926 0.64211076],"[9.53344643e-01 4.61314358e-02 1.10926405e-04 6.36489058e-05
 1.98193869e-04 1.25639432e-04 2.32558341e-05 2.17855609e-06
 1.28802185e-07]",0.0,0-9
detected_faces_fgnet/053A12_face0.JPG,Middle Eastern,White,Male,3-9,"[8.2297534e-02 6.6953817e-06 3.6904544e-02 1.2262721e-04 1.1486069e-04
 4.1522626e-03 8.7640148e-01]",[9.932479e-01 2.668012e-04 4.831834e-04 6.001984e-03],[9.992882e-01 7.117862e-04],"[2.8764972e-04 6.9778150e-01 3.0089489e-01 9.0801058e-04 1.0392369e-04
 2.3580789e-05 3.3475078e-07 2.2302654e-08 8.2244017e-10]",12.0,0-9
detected_faces_fgnet/001A43a_face0.JPG,White,White,Male,40-49,"[5.1226670e-01 1.7796511e-04 2.5519234e-01 1.7417622e-04 2.9570618e-04
 1.2783295e-02 2.1910985e-01]",[9.5410866e-01 4.7636052e-04 1.2424975e-04 4.5290694e-02],[9.9993747e-01 6.2499515e-05],"[2.4362532e-06 3.3427605e-06 1.2923102e-04 1.8904301e-03 1.0999990e-01
 7.0241195e-01 1.8420036e-01 1.3566270e-03 5.6800104e-06]",43.0,40-59
detected_faces_fgnet/051A02_face0.JPG,White,White,Male,3-9,"[9.1100919e-01 2.7869246e-05 2.3647218e-03 4.5954846e-05 4.7065136e-05
 3.0328886e-04 8.6201772e-02]",[9.9726731e-01 3.5687259e-05 1.2472052e-04 2.5722703e-03],[0.6594446 0.3405555],"[3.6477186e-02 9.4995648e-01 1.1885499e-02 7.5938925e-04 3.1687639e-04
 4.7654696e-04 9.3392424e-05 2.6864178e-05 7.7846389e-06]",2.0,0-9
detected_faces_fgnet/048A54_face0.JPG,Middle Eastern,Indian,Male,60-69,"[0.3069624  0.00096124 0.08580758 0.00359226 0.00380319 0.04426808
 0.5546053 ]",[0.48831797 0.00444705 0.00755286 0.49968216],[9.9999696e-01 3.0613733e-06],"[2.1220440e-05 2.1544400e-05 8.3467552e-05 3.9521958e-05 1.9681915e-04
 7.6973373e-03 2.9028887e-01 6.8145454e-01 2.0196656e-02]",54.0,60+
detected_faces_fgnet/072A41_face0.JPG,White,White,Female,40-49,"[7.6947975e-01 1.2916818e-05 1.7208183e-02 1.5393733e-04 2.2288662e-04
 6.0382639e-03 2.0688415e-01]",[9.2876208e-01 2.1472413e-04 5.8413274e-04 7.0439041e-02],[1.1682277e-04 9.9988317e-01],"[8.8571937e-07 1.2290998e-05 8.7092625e-04 4.1016746e-02 1.7388903e-01
 3.9139438e-01 3.6621308e-01 2.5891148e-02 7.1146205e-04]",41.0,40-59
detected_faces_fgnet/073A12_face0.JPG,White,White,Male,10-19,"[9.5750386e-01 5.1120169e-05 2.1861363e-02 1.6641947e-04 3.4815725e-04
 3.6304820e-04 1.9706007e-02]",[9.9881673e-01 8.5369764e-05 1.7508397e-04 9.2274096e-04],[0.6032534  0.39674652],"[1.5861989e-06 3.0196788e-02 9.1829449e-01 4.9904294e-02 1.4778068e-03
 1.2366596e-04 1.2510120e-06 1.3487204e-07 9.9788746e-09]",12.0,10-19
detected_faces_fgnet/048A33_face0.JPG,Middle Eastern,White,Male,30-39,"[3.8148132e-01 7.3788251e-04 1.6442324e-01 1.6087374e-04 7.3115568e-04
 2.9825689e-02 4.2263988e-01]",[8.2983017e-01 2.2071267e-03 5.0926564e-04 1.6745348e-01],[9.9994504e-01 5.4970988e-05],"[6.94973687e-06 1.34222675e-04 3.02523305e-03 2.08020180e-01
 7.06361592e-01 8.15076753e-02 9.31427872e-04 1.25047845e-05
 2.17244320e-07]",33.0,20-39
detected_faces_fgnet/066A04_face0.JPG,Middle Eastern,White,Male,3-9,"[5.9993692e-02 8.8812458e-06 4.6630617e-02 9.5622680e-05 8.6639666e-05
 3.1111533e-02 8.6207300e-01]",[9.8454201e-01 2.3686298e-05 6.1237096e-04 1.4821833e-02],[9.9957561e-01 4.2434887e-04],"[7.1573178e-03 9.7729540e-01 1.5319712e-02 1.3072704e-04 6.3943524e-05
 3.1483429e-05 1.2976440e-06 1.4181640e-07 5.2732960e-09]",4.0,0-9
detected_faces_fgnet/074A08_face0.JPG,White,White,Male,3-9,"[9.8328197e-01 3.2803780e-07 1.6726200e-03 1.1308808e-06 1.4610986e-06
 2.3222759e-05 1.5019265e-02]",[9.9987888e-01 9.6371359e-06 1.2166491e-05 9.9319455e-05],[0.9798755 0.0201245],"[1.21586825e-04 7.07315683e-01 2.91989028e-01 5.37111482e-04
 2.92329678e-05 7.23267067e-06 1.43791098e-07 1.54548712e-08
 1.79569759e-09]",8.0,0-9
detected_faces_fgnet/041A21_face0.JPG,Latino_Hispanic,Indian,Male,20-29,"[1.9732386e-01 8.2892671e-05 6.0138202e-01 2.0275998e-04 4.6130782e-04
 8.6903840e-02 1.1364335e-01]",[0.2687127  0.00090112 0.00826482 0.72212136],[0.99675727 0.00324269],"[3.5800056e-06 1.9042552e-03 1.5298589e-01 7.3822039e-01 1.0471697e-01
 2.1625361e-03 6.2623717e-06 1.6829445e-07 5.0101949e-09]",21.0,20-39
detected_faces_fgnet/049A17_face0.JPG,White,White,Female,20-29,"[8.70956659e-01 6.35127799e-05 1.39216520e-02 1.38573593e-03
 6.42139756e-04 5.53422899e-04 1.12476975e-01]",[0.98521745 0.00270304 0.00444758 0.00763197],[4.5145844e-04 9.9954855e-01],"[1.7058352e-07 1.1626273e-04 5.6464780e-02 8.4620816e-01 9.5743991e-02
 1.4487340e-03 1.7331206e-05 5.8711532e-07 2.6245569e-08]",17.0,20-39
detected_faces_fgnet/016A16_face0.JPG,White,White,Male,20-29,"[8.5629964e-01 4.2921656e-07 9.9079381e-04 2.4671847e-04 1.0648822e-04
 5.8837624e-05 1.4229698e-01]",[9.9539298e-01 4.4465323e-05 1.6140059e-03 2.9484576e-03],[0.985891   0.01410898],"[7.8711048e-07 1.0925530e-04 1.9017398e-01 7.1875179e-01 8.8058837e-02
 2.8798722e-03 2.4516889e-05 9.4265187e-07 3.7593974e-08]",16.0,20-39
detected_faces_fgnet/077A04_face0.JPG,White,White,Female,3-9,"[9.89564776e-01 5.49782771e-06 1.62797095e-03 8.52681638e-04
 1.70738538e-04 1.14179875e-05 7.76702585e-03]",[9.9979115e-01 4.2008364e-06 1.8732909e-04 1.7339438e-05],[0.35248563 0.6475144 ],"[3.8755506e-03 7.2520322e-01 2.4319276e-01 1.9246316e-02 6.7567145e-03
 1.6270138e-03 8.9450754e-05 7.1675986e-06 1.7703446e-06]",4.0,0-9
detected_faces_fgnet/036A05_face0.JPG,Middle Eastern,White,Male,3-9,"[5.74150048e-02 1.26810955e-05 1.92225054e-02 9.43336545e-06
 3.53086107e-05 6.65925723e-03 9.16645825e-01]",[9.5992476e-01 1.0346200e-04 2.0567130e-04 3.9766122e-02],[0.9969875  0.00301247],"[3.0897616e-03 9.2474884e-01 7.1077734e-02 6.6759682e-04 2.5001698e-04
 1.6007684e-04 5.3760318e-06 6.2780464e-07 4.3796220e-08]",5.0,0-9
detected_faces_fgnet/015A12_face0.JPG,Middle Eastern,White,Female,10-19,"[1.3215668e-01 5.0540733e-05 1.3995701e-01 4.2792468e-05 1.6316918e-04
 2.3041567e-02 7.0458823e-01]",[0.81485194 0.00586141 0.00252465 0.17676204],[0.02125535 0.9787446 ],"[9.0994388e-07 1.0886183e-02 8.7651622e-01 1.0945806e-01 3.0811334e-03
 5.7193389e-05 2.1889646e-07 1.6817795e-08 7.6054618e-10]",12.0,10-19
detected_faces_fgnet/064A10_face0.JPG,Latino_Hispanic,White,Male,10-19,"[0.17112972 0.00273156 0.41535604 0.00134121 0.00402443 0.03029231
 0.3751248 ]",[9.8054540e-01 7.8900973e-04 8.3380546e-03 1.0327564e-02],[0.982669   0.01733098],"[2.71379213e-06 9.93613005e-02 8.64293635e-01 3.60097103e-02
 3.28990078e-04 3.65913570e-06 1.30580595e-08 1.87372540e-09
 1.13468346e-10]",10.0,10-19
detected_faces_fgnet/028A37_face0.JPG,White,White,Male,40-49,"[9.6415472e-01 1.8950003e-06 7.3214746e-03 7.4328494e-04 1.9976300e-04
 3.5659148e-04 2.7222300e-02]",[9.9960166e-01 2.0566240e-06 2.1393427e-04 1.8232493e-04],[9.992480e-01 7.520027e-04],"[1.01191755e-02 3.46750729e-02 9.30423737e-02 2.90689245e-02
 2.14529514e-01 5.03438592e-01 1.07450895e-01 7.57140294e-03
 1.04116021e-04]",37.0,40-59
detected_faces_fgnet/053A02_face0.JPG,White,White,Male,3-9,"[8.78708780e-01 2.00597697e-05 1.43835833e-02 6.12033255e-05
 6.41502920e-05 1.36310729e-04 1.06625944e-01]",[9.9905676e-01 3.6730675e-05 3.4952650e-04 5.5693288e-04],[0.96009284 0.03990711],"[8.6899586e-03 9.2748046e-01 6.2633015e-02 9.7247155e-04 1.7286916e-04
 4.9965194e-05 1.1552282e-06 1.3349508e-07 1.7549983e-08]",2.0,0-9
detected_faces_fgnet/009A05_face0.JPG,Latino_Hispanic,White,Female,3-9,"[0.31894362 0.00170075 0.57295173 0.00067001 0.00132651 0.01706292
 0.08734442]",[9.6270382e-01 1.6052971e-03 3.6060618e-04 3.5330296e-02],[0.27240017 0.72759986],"[5.15180407e-03 9.66165006e-01 2.81464159e-02 2.11773877e-04
 1.61494754e-04 1.10266374e-04 3.54276490e-05 1.49098232e-05
 2.87283660e-06]",5.0,0-9
detected_faces_fgnet/067A33_face0.JPG,Latino_Hispanic,Indian,Female,30-39,"[3.4837660e-01 3.0416102e-04 5.5868644e-01 3.0387937e-05 3.3599071e-04
 6.6347390e-02 2.5918966e-02]",[8.7099440e-02 8.8265265e-04 4.1976853e-04 9.1159815e-01],[4.8852945e-04 9.9951154e-01],"[2.9286988e-07 1.1838788e-05 3.4111703e-03 1.4557019e-01 5.0809419e-01
 3.1567621e-01 2.6434742e-02 7.9059805e-04 1.0824285e-05]",33.0,20-39
detected_faces_fgnet/040A12_face0.JPG,Indian,Indian,Male,40-49,"[1.9436592e-01 4.7327350e-05 2.3246689e-01 8.8690542e-02 3.3730000e-02
 4.4104570e-01 9.6536893e-03]",[0.2292769  0.002015   0.08961706 0.67909104],[0.62148786 0.3785121 ],"[1.0791530e-04 5.6803566e-03 1.1376281e-01 8.9676164e-02 3.4070060e-01
 3.8904917e-01 5.8355696e-02 2.6156197e-03 5.1589937e-05]",12.0,40-59
detected_faces_fgnet/076A09_face0.JPG,White,White,Female,10-19,"[0.643567   0.00079694 0.2908369  0.00179934 0.00207636 0.02751612
 0.0334073 ]",[0.8468587  0.02271068 0.05185671 0.07857393],[4.771764e-04 9.995228e-01],"[7.1789884e-07 4.0394705e-02 9.0536773e-01 5.3353637e-02 8.7529974e-04
 7.7902141e-06 3.5275072e-08 1.8503536e-09 9.9100825e-11]",9.0,10-19
detected_faces_fgnet/011A02_face0.JPG,Middle Eastern,White,Male,3-9,"[2.1030842e-01 2.7512265e-03 1.4903061e-01 1.4975740e-04 3.6055077e-04
 1.3432789e-01 5.0307149e-01]",[9.2400563e-01 3.5112463e-03 3.5431007e-05 7.2447650e-02],[0.85642576 0.14357424],"[2.10774839e-01 7.86682785e-01 1.78449124e-03 4.08642954e-04
 2.34063191e-04 1.03187966e-04 1.00656744e-05 1.65098584e-06
 1.96734916e-07]",2.0,0-9
detected_faces_fgnet/022A25_face0.JPG,Middle Eastern,White,Male,20-29,"[3.5495583e-02 3.6077348e-03 1.7720005e-01 2.4418339e-05 1.9326096e-04
 5.9470683e-03 7.7753186e-01]",[9.768840e-01 6.735654e-04 2.264616e-03 2.017789e-02],[9.9998146e-01 1.8603250e-05],"[2.9033583e-06 2.7069097e-04 4.6382289e-02 6.7582804e-01 2.6607177e-01
 1.1365334e-02 7.8105841e-05 9.4879817e-07 2.2177163e-08]",25.0,20-39
detected_faces_fgnet/071A23_face0.JPG,Middle Eastern,White,Male,30-39,"[3.61502111e-01 1.19486365e-04 3.30084302e-02 2.22635535e-05
 8.82208333e-05 7.95440341e-04 6.04463995e-01]",[9.9144030e-01 1.3710172e-03 1.4472072e-04 7.0439894e-03],[9.9998450e-01 1.5531725e-05],"[1.5319359e-06 1.4724533e-05 1.3789912e-03 1.9529457e-01 7.1379429e-01
 8.8961020e-02 5.4882438e-04 5.9736617e-06 9.9836576e-08]",23.0,20-39
detected_faces_fgnet/063A04_face0.JPG,White,White,Male,3-9,"[9.8919481e-01 4.9861815e-06 3.7837143e-03 1.0544917e-03 7.7748386e-04
 1.2592741e-04 5.0586443e-03]",[9.6415251e-01 2.7259035e-05 3.5213232e-02 6.0700771e-04],[0.54097503 0.4590249 ],"[2.2602059e-02 9.1985476e-01 4.9279053e-02 1.3366920e-03 1.7823416e-03
 3.7263690e-03 1.1969819e-03 1.7707339e-04 4.4611741e-05]",4.0,0-9
detected_faces_fgnet/073A09_face0.JPG,White,White,Male,3-9,"[7.9504144e-01 8.3355335e-06 7.3333874e-02 4.9115482e-05 5.3221393e-05
 2.6851613e-03 1.2882879e-01]",[9.6667194e-01 8.7889057e-05 1.5680795e-04 3.3083420e-02],[0.66796684 0.3320331 ],"[7.57345479e-05 8.85051787e-01 1.14452474e-01 3.88897082e-04
 2.68053864e-05 4.19207618e-06 1.18301088e-07 1.93949745e-08
 3.15218740e-09]",9.0,0-9
detected_faces_fgnet/030A07_face0.JPG,Middle Eastern,White,Female,3-9,"[0.14491707 0.00112985 0.33407307 0.00182243 0.00138016 0.02388613
 0.49279124]",[0.5810827  0.02926017 0.00897003 0.38068712],[0.10252307 0.897477  ],"[2.1857223e-04 5.8292389e-01 4.1328126e-01 3.3052310e-03 2.3266315e-04
 3.5640660e-05 1.9705328e-06 7.3998507e-07 7.7799996e-08]",7.0,0-9
detected_faces_fgnet/066A03_face0.JPG,Middle Eastern,White,Male,3-9,"[1.2543772e-01 8.4819891e-05 1.1961058e-01 2.5534375e-05 6.7733876e-05
 3.7190374e-02 7.1758318e-01]",[0.6307779  0.00077827 0.00139458 0.3670493 ],[0.99550337 0.00449663],"[1.1754244e-03 9.7847098e-01 2.0157032e-02 1.4789190e-04 3.7971909e-05
 1.0400727e-05 2.5692273e-07 3.5952457e-08 3.1102998e-09]",3.0,0-9
detected_faces_fgnet/051A14_face0.JPG,Middle Eastern,White,Male,20-29,"[1.0924743e-01 3.5283563e-06 4.3291617e-03 2.4728268e-05 6.4841544e-05
 1.0019099e-04 8.8623005e-01]",[9.9587792e-01 1.3808873e-04 1.8151687e-03 2.1687746e-03],[9.9997777e-01 2.2230975e-05],"[7.0100782e-08 1.9520299e-05 7.3757894e-02 8.7767506e-01 4.8026826e-02
 5.1881972e-04 1.8277964e-06 4.6556270e-08 8.8247304e-10]",14.0,20-39
detected_faces_fgnet/045A17_face0.JPG,White,White,Male,20-29,"[7.9515278e-01 4.6508262e-04 9.0412244e-02 4.6569277e-03 2.6888466e-03
 6.9727181e-03 9.9651396e-02]",[0.9682023  0.00207159 0.00801058 0.02171559],[9.994981e-01 5.019055e-04],"[8.7726386e-07 1.7223980e-04 2.1289860e-01 7.2241503e-01 6.2036276e-02
 2.4255607e-03 4.8780359e-05 2.5871584e-06 1.2914505e-07]",17.0,20-39
detected_faces_fgnet/038A13_face0.JPG,White,White,Male,3-9,"[8.2948381e-01 3.4797664e-05 1.4000364e-02 1.8268985e-04 1.9194956e-04
 2.6400366e-03 1.5346640e-01]",[9.7588521e-01 5.0203834e-04 1.0940620e-03 2.2518722e-02],[0.9708824  0.02911759],"[5.9019327e-03 4.5358518e-01 4.0448910e-01 2.4541983e-02 3.2786559e-02
 6.6211268e-02 1.1066229e-02 1.2598515e-03 1.5789573e-04]",13.0,0-9
detected_faces_fgnet/078A00_face0.JPG,White,White,Male,0-2,"[0.44958612 0.00972564 0.27537444 0.01079685 0.00841027 0.02386792
 0.2222388 ]",[0.8445655  0.00995636 0.04439663 0.10108145],[0.7872759  0.21272409],"[9.7269565e-01 2.4481449e-02 2.4223172e-04 1.6780374e-04 7.0036424e-04
 1.0182610e-03 6.1103777e-04 7.7351215e-05 5.8127653e-06]",0.0,0-9
detected_faces_fgnet/044A07_face0.JPG,Middle Eastern,White,Male,10-19,"[2.0965259e-01 2.9440669e-04 1.9691095e-01 4.5966939e-05 2.5549930e-04
 3.4845430e-02 5.5799514e-01]",[0.94593996 0.00164087 0.00101256 0.05140655],[0.9986337  0.00136636],"[3.22933556e-05 4.41189438e-01 5.57325780e-01 1.33422459e-03
 1.02144186e-04 1.59946921e-05 1.74903946e-07 1.66289755e-08
 7.57334528e-10]",7.0,10-19
detected_faces_fgnet/072A07_face0.JPG,White,White,Female,3-9,"[6.2537718e-01 8.8718713e-05 2.8477196e-02 2.3295835e-04 2.8814800e-04
 5.8494352e-02 2.8704152e-01]",[9.5998853e-01 4.5726151e-04 1.1745534e-04 3.9436791e-02],[0.15556653 0.8444335 ],"[3.0205760e-03 9.4942051e-01 4.5911778e-02 1.4255861e-03 1.7401150e-04
 4.4755987e-05 2.4244598e-06 2.5590603e-07 4.9398427e-08]",7.0,0-9
detected_faces_fgnet/040A03b_face0.JPG,Latino_Hispanic,Indian,Male,0-2,"[0.0258434  0.00399142 0.5172101  0.00271819 0.01143503 0.32298145
 0.11582039]",[0.12914181 0.00150324 0.05493964 0.81441534],[0.990455   0.00954501],"[5.1886404e-01 4.7402239e-01 4.4163940e-03 6.2381936e-04 1.1563300e-03
 8.1468694e-04 9.2891016e-05 9.1695438e-06 4.1873847e-07]",3.0,0-9
detected_faces_fgnet/034A15_face0.JPG,White,White,Female,20-29,"[6.6675824e-01 7.2320632e-05 2.9840115e-01 1.0570844e-03 1.7778752e-03
 1.5442329e-02 1.6491035e-02]",[0.92415994 0.00477893 0.00208293 0.06897828],[0.00153655 0.99846345],"[1.1157871e-07 2.1332725e-04 9.2776284e-02 7.1376920e-01 1.8209608e-01
 1.1071439e-02 7.2495779e-05 1.1457181e-06 4.5029065e-08]",15.0,20-39
detected_faces_fgnet/076A10_face0.JPG,White,White,Female,10-19,"[0.69532883 0.01413381 0.14850575 0.00729965 0.00792157 0.00863227
 0.11817811]",[0.9573786  0.01575998 0.02264935 0.00421211],[0.00117913 0.99882084],"[8.81760570e-06 7.52055869e-02 8.07127237e-01 1.12012960e-01
 5.53310337e-03 1.10828871e-04 1.40011275e-06 1.07571786e-07
 1.07045608e-08]",10.0,10-19
detected_faces_fgnet/036A01_face0.JPG,Middle Eastern,White,Male,0-2,"[2.7467471e-01 5.8135993e-05 1.0850655e-01 2.7216732e-04 2.6062658e-04
 4.9120975e-03 6.1131573e-01]",[9.8168278e-01 4.2965901e-04 3.6515933e-03 1.4235897e-02],[0.9765102  0.02348983],"[5.5553347e-01 4.4353101e-01 6.4701220e-04 5.7601130e-05 1.0219128e-04
 1.0710953e-04 1.7583192e-05 3.6895499e-06 3.6191400e-07]",1.0,0-9
detected_faces_fgnet/038A34_face0.JPG,Latino_Hispanic,Indian,Male,40-49,"[0.17389956 0.00115723 0.33569005 0.04983654 0.053748   0.24260497
 0.14306355]",[0.09691817 0.00178129 0.06852539 0.8327751 ],[9.9999905e-01 9.7447560e-07],"[6.5296325e-07 4.1494759e-06 2.7415884e-04 1.7612059e-02 4.5651862e-01
 4.9937740e-01 2.5984710e-02 2.2671840e-04 1.5247884e-06]",34.0,40-59
detected_faces_fgnet/036A00_face0.JPG,Middle Eastern,White,Male,0-2,"[2.3178421e-02 3.7933447e-04 7.3620029e-02 5.1270158e-04 1.6489760e-03
 4.4132113e-02 8.5652840e-01]",[0.7551719  0.001741   0.06556931 0.17751776],[0.98982537 0.01017467],"[9.8021626e-01 1.9597931e-02 3.3961820e-05 3.6025049e-05 6.2236002e-05
 4.6557754e-05 5.9790573e-06 9.6278268e-07 6.5569189e-08]",0.0,0-9
detected_faces_fgnet/069A11_face0.JPG,Middle Eastern,White,Male,10-19,"[3.4183856e-02 1.6831593e-05 3.9200671e-02 5.7328118e-05 2.5744602e-04
 6.0755670e-02 8.6552817e-01]",[8.9342272e-01 2.9925042e-05 7.4035802e-04 1.0580698e-01],[0.9814075  0.01859252],"[4.7574562e-05 3.4433669e-01 6.5219134e-01 3.0431664e-03 3.1478787e-04
 6.4645203e-05 1.5016336e-06 2.4983149e-07 1.2840692e-08]",11.0,10-19
detected_faces_fgnet/040A10_face0.JPG,Latino_Hispanic,White,Male,3-9,"[2.53066719e-01 1.00254976e-04 4.70446318e-01 1.33315071e-01
 3.23181972e-02 3.68095525e-02 7.39438608e-02]",[0.6458409  0.00241112 0.12089984 0.2308482 ],[0.8225064  0.17749356],"[1.9978783e-03 7.9109371e-01 2.0380695e-01 1.0538747e-03 1.0003422e-03
 7.7989133e-04 2.2156336e-04 4.2371132e-05 3.4086088e-06]",10.0,0-9
detected_faces_fgnet/039A11_face0.JPG,White,White,Female,10-19,"[9.4685167e-01 1.3244742e-06 2.3268675e-03 1.3664302e-05 8.7924345e-06
 1.2549285e-04 5.0672203e-02]",[9.9936515e-01 2.6513177e-05 3.2854543e-05 5.7556020e-04],[0.22362149 0.7763785 ],"[1.7650105e-04 1.1696091e-01 6.5615571e-01 1.8236430e-01 3.3076555e-02
 1.0794490e-02 4.3733302e-04 3.2394633e-05 1.7769469e-06]",11.0,10-19
detected_faces_fgnet/023A05_face0.JPG,Latino_Hispanic,Black,Male,10-19,"[0.14829464 0.15995416 0.39538363 0.00058713 0.00093951 0.01199387
 0.28284714]",[0.24672773 0.7410649  0.00259225 0.0096151 ],[0.59019756 0.4098024 ],"[2.6986806e-04 4.8592338e-01 5.1146495e-01 1.7766880e-03 4.1466419e-04
 1.3356056e-04 1.3861312e-05 2.7159483e-06 3.7599349e-07]",5.0,10-19
detected_faces_fgnet/003A51_face0.JPG,Latino_Hispanic,White,Female,60-69,"[3.4414101e-01 1.4818621e-04 4.1465092e-01 9.3677239e-03 8.6581111e-03
 2.7097452e-02 1.9593669e-01]",[6.7990202e-01 3.4275767e-04 1.7113234e-01 1.4862287e-01],[0.12133103 0.8786689 ],"[4.6077090e-05 2.5557322e-04 1.6203364e-03 1.2577621e-03 7.4376287e-03
 4.5278464e-02 3.3370805e-01 4.6621734e-01 1.4417881e-01]",51.0,60+
