filename,mean_perceived_age,source_sheet
020_y_f_n_b.jpg,23.12,Neutral Faces_Perceived Age
022_y_f_n_a.jpg,23.14,Neutral Faces_Perceived Age
022_y_f_n_b.jpg,24.12,Neutral Faces_Perceived Age
028_y_f_n_a.jpg,26.56,Neutral Faces_Perceived Age
028_y_f_n_b.jpg,27.27,Neutral Faces_Perceived Age
034_y_f_n_a.jpg,26.97,Neutral Faces_Perceived Age
034_y_f_n_b.jpg,27.58,Neutral Faces_Perceived Age
040_y_f_n_a.jpg,23.97,Neutral Faces_Perceived Age
040_y_f_n_b.jpg,23.9,Neutral Faces_Perceived Age
048_y_f_n_a.jpg,25.67,Neutral Faces_Perceived Age
048_y_f_n_b.jpg,26.03,Neutral Faces_Perceived Age
054_y_f_n_a.jpg,24.52,Neutral Faces_Perceived Age
054_y_f_n_b.jpg,24.85,Neutral Faces_Perceived Age
063_y_f_n_a.jpg,27.51,Neutral Faces_Perceived Age
063_y_f_n_b.jpg,29.63,Neutral Faces_Perceived Age
069_y_f_n_a.jpg,25.63,Neutral Faces_Perceived Age
069_y_f_n_b.jpg,25.56,Neutral Faces_Perceived Age
071_y_f_n_a.jpg,23.58,Neutral Faces_Perceived Age
071_y_f_n_b.jpg,23.38,Neutral Faces_Perceived Age
085_y_f_n_a.jpg,30.61,Neutral Faces_Perceived Age
085_y_f_n_b.jpg,31.51,Neutral Faces_Perceived Age
090_y_f_n_a.jpg,24.98,Neutral Faces_Perceived Age
090_y_f_n_b.jpg,24.3,Neutral Faces_Perceived Age
098_y_f_n_a.jpg,25.66,Neutral Faces_Perceived Age
098_y_f_n_b.jpg,26.39,Neutral Faces_Perceived Age
101_y_f_n_a.jpg,28.35,Neutral Faces_Perceived Age
101_y_f_n_b.jpg,28.06,Neutral Faces_Perceived Age
106_y_f_n_a.jpg,24.67,Neutral Faces_Perceived Age
106_y_f_n_b.jpg,24.12,Neutral Faces_Perceived Age
115_y_f_n_a.jpg,27.28,Neutral Faces_Perceived Age
115_y_f_n_b.jpg,25.92,Neutral Faces_Perceived Age
125_y_f_n_a.jpg,25.68,Neutral Faces_Perceived Age
125_y_f_n_b.jpg,25.85,Neutral Faces_Perceived Age
132_y_f_n_a.jpg,26.92,Neutral Faces_Perceived Age
132_y_f_n_b.jpg,26.82,Neutral Faces_Perceived Age
134_y_f_n_a.jpg,26.74,Neutral Faces_Perceived Age
134_y_f_n_b.jpg,26.91,Neutral Faces_Perceived Age
140_y_f_n_a.jpg,24.82,Neutral Faces_Perceived Age
140_y_f_n_b.jpg,25.15,Neutral Faces_Perceived Age
150_y_f_n_a.jpg,23.8,Neutral Faces_Perceived Age
150_y_f_n_b.jpg,22.59,Neutral Faces_Perceived Age
152_y_f_n_a.jpg,22.51,Neutral Faces_Perceived Age
152_y_f_n_b.jpg,22.41,Neutral Faces_Perceived Age
162_y_f_n_a.jpg,26.7,Neutral Faces_Perceived Age
162_y_f_n_b.jpg,26.27,Neutral Faces_Perceived Age
163_y_f_n_a.jpg,32.72,Neutral Faces_Perceived Age
163_y_f_n_b.jpg,31.39,Neutral Faces_Perceived Age
171_y_f_n_a.jpg,27.89,Neutral Faces_Perceived Age
171_y_f_n_b.jpg,28.21,Neutral Faces_Perceived Age
173_y_f_n_a.jpg,25.42,Neutral Faces_Perceived Age
173_y_f_n_b.jpg,26.06,Neutral Faces_Perceived Age
177_y_f_n_a.jpg,25.34,Neutral Faces_Perceived Age
177_y_f_n_b.jpg,25.73,Neutral Faces_Perceived Age
182_y_f_n_a.jpg,26.26,Neutral Faces_Perceived Age
182_y_f_n_b.jpg,25.48,Neutral Faces_Perceived Age
008_y_m_n_a.jpg,27.98,Neutral Faces_Perceived Age
008_y_m_n_b.jpg,29.06,Neutral Faces_Perceived Age
013_y_m_n_a.jpg,27.11,Neutral Faces_Perceived Age
013_y_m_n_b.jpg,26.7,Neutral Faces_Perceived Age
016_y_m_n_a.jpg,21.95,Neutral Faces_Perceived Age
016_y_m_n_b.jpg,22.82,Neutral Faces_Perceived Age
025_y_m_n_a.jpg,31.73,Neutral Faces_Perceived Age
025_y_m_n_b.jpg,31.97,Neutral Faces_Perceived Age
031_y_m_n_a.jpg,23.16,Neutral Faces_Perceived Age
031_y_m_n_b.jpg,24.36,Neutral Faces_Perceived Age
037_y_m_n_a.jpg,23.84,Neutral Faces_Perceived Age
037_y_m_n_b.jpg,24.4,Neutral Faces_Perceived Age
041_y_m_n_a.jpg,32.15,Neutral Faces_Perceived Age
041_y_m_n_b.jpg,32.05,Neutral Faces_Perceived Age
049_y_m_n_a.jpg,28.52,Neutral Faces_Perceived Age
049_y_m_n_b.jpg,29.36,Neutral Faces_Perceived Age
057_y_m_n_a.jpg,26.56,Neutral Faces_Perceived Age
057_y_m_n_b.jpg,25.34,Neutral Faces_Perceived Age
062_y_m_n_a.jpg,32.67,Neutral Faces_Perceived Age
062_y_m_n_b.jpg,33.85,Neutral Faces_Perceived Age
066_y_m_n_a.jpg,23.86,Neutral Faces_Perceived Age
066_y_m_n_b.jpg,24.05,Neutral Faces_Perceived Age
072_y_m_n_a.jpg,25.82,Neutral Faces_Perceived Age
072_y_m_n_b.jpg,27.21,Neutral Faces_Perceived Age
081_y_m_n_a.jpg,30.55,Neutral Faces_Perceived Age
081_y_m_n_b.jpg,32.58,Neutral Faces_Perceived Age
089_y_m_n_a.jpg,27.45,Neutral Faces_Perceived Age
089_y_m_n_b.jpg,27.12,Neutral Faces_Perceived Age
099_y_m_n_a.jpg,27.14,Neutral Faces_Perceived Age
099_y_m_n_b.jpg,27.8,Neutral Faces_Perceived Age
105_y_m_n_a.jpg,26.38,Neutral Faces_Perceived Age
105_y_m_n_b.jpg,26.92,Neutral Faces_Perceived Age
109_y_m_n_a.jpg,25.24,Neutral Faces_Perceived Age
109_y_m_n_b.jpg,25.3,Neutral Faces_Perceived Age
114_y_m_n_a.jpg,32.11,Neutral Faces_Perceived Age
114_y_m_n_b.jpg,33.88,Neutral Faces_Perceived Age
119_y_m_n_a.jpg,21.92,Neutral Faces_Perceived Age
119_y_m_n_b.jpg,22.32,Neutral Faces_Perceived Age
123_y_m_n_a.jpg,20.97,Neutral Faces_Perceived Age
123_y_m_n_b.jpg,22.26,Neutral Faces_Perceived Age
127_y_m_n_a.jpg,33.21,Neutral Faces_Perceived Age
127_y_m_n_b.jpg,32.21,Neutral Faces_Perceived Age
135_y_m_n_a.jpg,31.42,Neutral Faces_Perceived Age
135_y_m_n_b.jpg,32.76,Neutral Faces_Perceived Age
144_y_m_n_a.jpg,25.37,Neutral Faces_Perceived Age
144_y_m_n_b.jpg,24.98,Neutral Faces_Perceived Age
147_y_m_n_a.jpg,21.25,Neutral Faces_Perceived Age
147_y_m_n_b.jpg,21.55,Neutral Faces_Perceived Age
153_y_m_n_a.jpg,26.8,Neutral Faces_Perceived Age
153_y_m_n_b.jpg,27.71,Neutral Faces_Perceived Age
160_y_m_n_a.jpg,34.11,Neutral Faces_Perceived Age
160_y_m_n_b.jpg,35.29,Neutral Faces_Perceived Age
167_y_m_n_a.jpg,27.78,Neutral Faces_Perceived Age
167_y_m_n_b.jpg,28.25,Neutral Faces_Perceived Age
170_y_m_n_a.jpg,29.51,Neutral Faces_Perceived Age
170_y_m_n_b.jpg,29.97,Neutral Faces_Perceived Age
175_y_m_n_a.jpg,27.95,Neutral Faces_Perceived Age
175_y_m_n_b.jpg,29.73,Neutral Faces_Perceived Age
006_m_f_n_a.jpg,38.89,Neutral Faces_Perceived Age
006_m_f_n_b.jpg,40.11,Neutral Faces_Perceived Age
011_m_f_n_a.jpg,45.23,Neutral Faces_Perceived Age
011_m_f_n_b.jpg,47.05,Neutral Faces_Perceived Age
019_m_f_n_a.jpg,50.7,Neutral Faces_Perceived Age
019_m_f_n_b.jpg,52.33,Neutral Faces_Perceived Age
029_m_f_n_a.jpg,43.2,Neutral Faces_Perceived Age
029_m_f_n_b.jpg,44.07,Neutral Faces_Perceived Age
035_m_f_n_a.jpg,49.37,Neutral Faces_Perceived Age
035_m_f_n_b.jpg,51.09,Neutral Faces_Perceived Age
043_m_f_n_a.jpg,47.65,Neutral Faces_Perceived Age
043_m_f_n_b.jpg,48.15,Neutral Faces_Perceived Age
050_m_f_n_a.jpg,48.44,Neutral Faces_Perceived Age
050_m_f_n_b.jpg,51.03,Neutral Faces_Perceived Age
052_m_f_n_a.jpg,47.88,Neutral Faces_Perceived Age
052_m_f_n_b.jpg,48.81,Neutral Faces_Perceived Age
061_m_f_n_a.jpg,39.2,Neutral Faces_Perceived Age
061_m_f_n_b.jpg,39.38,Neutral Faces_Perceived Age
064_m_f_n_a.jpg,50.43,Neutral Faces_Perceived Age
064_m_f_n_b.jpg,52.36,Neutral Faces_Perceived Age
073_m_f_n_a.jpg,53.26,Neutral Faces_Perceived Age
073_m_f_n_b.jpg,51.69,Neutral Faces_Perceived Age
080_m_f_n_a.jpg,49.45,Neutral Faces_Perceived Age
080_m_f_n_b.jpg,47.68,Neutral Faces_Perceived Age
084_m_f_n_a.jpg,49.19,Neutral Faces_Perceived Age
084_m_f_n_b.jpg,51.49,Neutral Faces_Perceived Age
093_m_f_n_a.jpg,44.77,Neutral Faces_Perceived Age
093_m_f_n_b.jpg,47.05,Neutral Faces_Perceived Age
097_m_f_n_a.jpg,50.27,Neutral Faces_Perceived Age
097_m_f_n_b.jpg,51.99,Neutral Faces_Perceived Age
103_m_f_n_a.jpg,45.96,Neutral Faces_Perceived Age
103_m_f_n_b.jpg,49.04,Neutral Faces_Perceived Age
111_m_f_n_a.jpg,52.53,Neutral Faces_Perceived Age
111_m_f_n_b.jpg,53.41,Neutral Faces_Perceived Age
113_m_f_n_a.jpg,54.38,Neutral Faces_Perceived Age
113_m_f_n_b.jpg,54.69,Neutral Faces_Perceived Age
117_m_f_n_a.jpg,43.23,Neutral Faces_Perceived Age
117_m_f_n_b.jpg,44.72,Neutral Faces_Perceived Age
122_m_f_n_a.jpg,44.8,Neutral Faces_Perceived Age
122_m_f_n_b.jpg,44.89,Neutral Faces_Perceived Age
128_m_f_n_a.jpg,48.18,Neutral Faces_Perceived Age
128_m_f_n_b.jpg,49.39,Neutral Faces_Perceived Age
138_m_f_n_a.jpg,44.52,Neutral Faces_Perceived Age
138_m_f_n_b.jpg,47.46,Neutral Faces_Perceived Age
139_m_f_n_a.jpg,41.12,Neutral Faces_Perceived Age
139_m_f_n_b.jpg,42.45,Neutral Faces_Perceived Age
156_m_f_n_a.jpg,36.94,Neutral Faces_Perceived Age
156_m_f_n_b.jpg,37.31,Neutral Faces_Perceived Age
157_m_f_n_a.jpg,49.66,Neutral Faces_Perceived Age
157_m_f_n_b.jpg,52.39,Neutral Faces_Perceived Age
168_m_f_n_a.jpg,46.74,Neutral Faces_Perceived Age
168_m_f_n_b.jpg,48.31,Neutral Faces_Perceived Age
180_m_f_n_a.jpg,55.3,Neutral Faces_Perceived Age
180_m_f_n_b.jpg,55.49,Neutral Faces_Perceived Age
007_m_m_n_a.jpg,55.68,Neutral Faces_Perceived Age
007_m_m_n_b.jpg,55.29,Neutral Faces_Perceived Age
014_m_m_n_a.jpg,45.66,Neutral Faces_Perceived Age
014_m_m_n_b.jpg,47.53,Neutral Faces_Perceived Age
026_m_m_n_a.jpg,54.65,Neutral Faces_Perceived Age
026_m_m_n_b.jpg,54.74,Neutral Faces_Perceived Age
032_m_m_n_a.jpg,44.12,Neutral Faces_Perceived Age
032_m_m_n_b.jpg,45.58,Neutral Faces_Perceived Age
038_m_m_n_a.jpg,43.49,Neutral Faces_Perceived Age
038_m_m_n_b.jpg,43.69,Neutral Faces_Perceived Age
045_m_m_n_a.jpg,44.81,Neutral Faces_Perceived Age
045_m_m_n_b.jpg,45.51,Neutral Faces_Perceived Age
051_m_m_n_a.jpg,46.32,Neutral Faces_Perceived Age
051_m_m_n_b.jpg,49.0,Neutral Faces_Perceived Age
056_m_m_n_a.jpg,52.26,Neutral Faces_Perceived Age
056_m_m_n_b.jpg,54.25,Neutral Faces_Perceived Age
058_m_m_n_a.jpg,48.59,Neutral Faces_Perceived Age
058_m_m_n_b.jpg,50.46,Neutral Faces_Perceived Age
068_m_m_n_a.jpg,52.71,Neutral Faces_Perceived Age
068_m_m_n_b.jpg,51.72,Neutral Faces_Perceived Age
070_m_m_n_a.jpg,43.59,Neutral Faces_Perceived Age
070_m_m_n_b.jpg,42.99,Neutral Faces_Perceived Age
077_m_m_n_a.jpg,52.82,Neutral Faces_Perceived Age
077_m_m_n_b.jpg,52.7,Neutral Faces_Perceived Age
082_m_m_n_a.jpg,52.7,Neutral Faces_Perceived Age
082_m_m_n_b.jpg,53.44,Neutral Faces_Perceived Age
087_m_m_n_a.jpg,37.89,Neutral Faces_Perceived Age
087_m_m_n_b.jpg,38.0,Neutral Faces_Perceived Age
092_m_m_n_a.jpg,57.98,Neutral Faces_Perceived Age
092_m_m_n_b.jpg,60.42,Neutral Faces_Perceived Age
094_m_m_n_a.jpg,48.67,Neutral Faces_Perceived Age
094_m_m_n_b.jpg,49.94,Neutral Faces_Perceived Age
104_m_m_n_a.jpg,46.23,Neutral Faces_Perceived Age
104_m_m_n_b.jpg,47.32,Neutral Faces_Perceived Age
108_m_m_n_a.jpg,49.82,Neutral Faces_Perceived Age
108_m_m_n_b.jpg,49.97,Neutral Faces_Perceived Age
116_m_m_n_a.jpg,46.48,Neutral Faces_Perceived Age
116_m_m_n_b.jpg,46.6,Neutral Faces_Perceived Age
126_m_m_n_a.jpg,45.37,Neutral Faces_Perceived Age
126_m_m_n_b.jpg,45.55,Neutral Faces_Perceived Age
136_m_m_n_a.jpg,52.21,Neutral Faces_Perceived Age
136_m_m_n_b.jpg,52.21,Neutral Faces_Perceived Age
142_m_m_n_a.jpg,56.1,Neutral Faces_Perceived Age
142_m_m_n_b.jpg,58.32,Neutral Faces_Perceived Age
149_m_m_n_a.jpg,48.84,Neutral Faces_Perceived Age
149_m_m_n_b.jpg,49.69,Neutral Faces_Perceived Age
155_m_m_n_a.jpg,36.06,Neutral Faces_Perceived Age
155_m_m_n_b.jpg,37.58,Neutral Faces_Perceived Age
159_m_m_n_a.jpg,49.32,Neutral Faces_Perceived Age
159_m_m_n_b.jpg,50.68,Neutral Faces_Perceived Age
165_m_m_n_a.jpg,48.17,Neutral Faces_Perceived Age
165_m_m_n_b.jpg,49.46,Neutral Faces_Perceived Age
169_m_m_n_a.jpg,50.56,Neutral Faces_Perceived Age
169_m_m_n_b.jpg,51.24,Neutral Faces_Perceived Age
178_m_m_n_a.jpg,46.47,Neutral Faces_Perceived Age
178_m_m_n_b.jpg,47.91,Neutral Faces_Perceived Age
179_m_m_n_a.jpg,44.22,Neutral Faces_Perceived Age
179_m_m_n_b.jpg,43.27,Neutral Faces_Perceived Age
005_o_f_n_a.jpg,63.18,Neutral Faces_Perceived Age
005_o_f_n_b.jpg,65.92,Neutral Faces_Perceived Age
012_o_f_n_a.jpg,61.36,Neutral Faces_Perceived Age
012_o_f_n_b.jpg,65.58,Neutral Faces_Perceived Age
021_o_f_n_a.jpg,69.13,Neutral Faces_Perceived Age
021_o_f_n_b.jpg,70.23,Neutral Faces_Perceived Age
024_o_f_n_a.jpg,62.91,Neutral Faces_Perceived Age
024_o_f_n_b.jpg,63.89,Neutral Faces_Perceived Age
030_o_f_n_a.jpg,64.34,Neutral Faces_Perceived Age
030_o_f_n_b.jpg,66.6,Neutral Faces_Perceived Age
036_o_f_n_a.jpg,64.86,Neutral Faces_Perceived Age
036_o_f_n_b.jpg,65.94,Neutral Faces_Perceived Age
044_o_f_n_a.jpg,67.63,Neutral Faces_Perceived Age
044_o_f_n_b.jpg,68.3,Neutral Faces_Perceived Age
047_o_f_n_a.jpg,64.41,Neutral Faces_Perceived Age
047_o_f_n_b.jpg,66.82,Neutral Faces_Perceived Age
055_o_f_n_a.jpg,61.44,Neutral Faces_Perceived Age
055_o_f_n_b.jpg,63.62,Neutral Faces_Perceived Age
060_o_f_n_a.jpg,63.02,Neutral Faces_Perceived Age
060_o_f_n_b.jpg,66.69,Neutral Faces_Perceived Age
067_o_f_n_a.jpg,68.86,Neutral Faces_Perceived Age
067_o_f_n_b.jpg,70.44,Neutral Faces_Perceived Age
075_o_f_n_a.jpg,68.24,Neutral Faces_Perceived Age
075_o_f_n_b.jpg,71.37,Neutral Faces_Perceived Age
079_o_f_n_a.jpg,70.86,Neutral Faces_Perceived Age
079_o_f_n_b.jpg,73.0,Neutral Faces_Perceived Age
086_o_f_n_a.jpg,68.43,Neutral Faces_Perceived Age
086_o_f_n_b.jpg,69.16,Neutral Faces_Perceived Age
088_o_f_n_a.jpg,77.25,Neutral Faces_Perceived Age
088_o_f_n_b.jpg,78.0,Neutral Faces_Perceived Age
096_o_f_n_a.jpg,70.12,Neutral Faces_Perceived Age
096_o_f_n_b.jpg,70.52,Neutral Faces_Perceived Age
100_o_f_n_a.jpg,64.62,Neutral Faces_Perceived Age
100_o_f_n_b.jpg,67.23,Neutral Faces_Perceived Age
110_o_f_n_a.jpg,67.83,Neutral Faces_Perceived Age
110_o_f_n_b.jpg,69.87,Neutral Faces_Perceived Age
112_o_f_n_a.jpg,79.92,Neutral Faces_Perceived Age
112_o_f_n_b.jpg,80.49,Neutral Faces_Perceived Age
120_o_f_n_a.jpg,67.49,Neutral Faces_Perceived Age
120_o_f_n_b.jpg,69.33,Neutral Faces_Perceived Age
124_o_f_n_a.jpg,69.91,Neutral Faces_Perceived Age
124_o_f_n_b.jpg,73.15,Neutral Faces_Perceived Age
130_o_f_n_a.jpg,68.0,Neutral Faces_Perceived Age
130_o_f_n_b.jpg,68.97,Neutral Faces_Perceived Age
133_o_f_n_a.jpg,64.58,Neutral Faces_Perceived Age
133_o_f_n_b.jpg,65.22,Neutral Faces_Perceived Age
143_o_f_n_a.jpg,69.38,Neutral Faces_Perceived Age
143_o_f_n_b.jpg,70.12,Neutral Faces_Perceived Age
148_o_f_n_a.jpg,64.25,Neutral Faces_Perceived Age
148_o_f_n_b.jpg,66.0,Neutral Faces_Perceived Age
154_o_f_n_a.jpg,72.69,Neutral Faces_Perceived Age
154_o_f_n_b.jpg,75.88,Neutral Faces_Perceived Age
158_o_f_n_a.jpg,64.09,Neutral Faces_Perceived Age
158_o_f_n_b.jpg,65.94,Neutral Faces_Perceived Age
164_o_f_n_a.jpg,70.72,Neutral Faces_Perceived Age
164_o_f_n_b.jpg,71.21,Neutral Faces_Perceived Age
174_o_f_n_a.jpg,60.86,Neutral Faces_Perceived Age
174_o_f_n_b.jpg,63.69,Neutral Faces_Perceived Age
004_o_m_n_a.jpg,71.11,Neutral Faces_Perceived Age
004_o_m_n_b.jpg,73.48,Neutral Faces_Perceived Age
015_o_m_n_a.jpg,69.37,Neutral Faces_Perceived Age
015_o_m_n_b.jpg,70.32,Neutral Faces_Perceived Age
018_o_m_n_a.jpg,65.88,Neutral Faces_Perceived Age
018_o_m_n_b.jpg,67.93,Neutral Faces_Perceived Age
027_o_m_n_a.jpg,68.37,Neutral Faces_Perceived Age
027_o_m_n_b.jpg,70.07,Neutral Faces_Perceived Age
033_o_m_n_a.jpg,61.89,Neutral Faces_Perceived Age
033_o_m_n_b.jpg,62.28,Neutral Faces_Perceived Age
039_o_m_n_a.jpg,71.82,Neutral Faces_Perceived Age
039_o_m_n_b.jpg,74.17,Neutral Faces_Perceived Age
042_o_m_n_a.jpg,71.52,Neutral Faces_Perceived Age
042_o_m_n_b.jpg,74.3,Neutral Faces_Perceived Age
046_o_m_n_a.jpg,67.7,Neutral Faces_Perceived Age
046_o_m_n_b.jpg,70.81,Neutral Faces_Perceived Age
053_o_m_n_a.jpg,66.83,Neutral Faces_Perceived Age
053_o_m_n_b.jpg,68.48,Neutral Faces_Perceived Age
059_o_m_n_a.jpg,71.97,Neutral Faces_Perceived Age
059_o_m_n_b.jpg,74.24,Neutral Faces_Perceived Age
065_o_m_n_a.jpg,70.9,Neutral Faces_Perceived Age
065_o_m_n_b.jpg,70.64,Neutral Faces_Perceived Age
074_o_m_n_a.jpg,65.86,Neutral Faces_Perceived Age
074_o_m_n_b.jpg,69.49,Neutral Faces_Perceived Age
076_o_m_n_a.jpg,68.29,Neutral Faces_Perceived Age
076_o_m_n_b.jpg,69.71,Neutral Faces_Perceived Age
083_o_m_n_a.jpg,67.82,Neutral Faces_Perceived Age
083_o_m_n_b.jpg,69.87,Neutral Faces_Perceived Age
091_o_m_n_a.jpg,71.48,Neutral Faces_Perceived Age
091_o_m_n_b.jpg,73.19,Neutral Faces_Perceived Age
102_o_m_n_a.jpg,66.05,Neutral Faces_Perceived Age
102_o_m_n_b.jpg,69.09,Neutral Faces_Perceived Age
107_o_m_n_a.jpg,69.14,Neutral Faces_Perceived Age
107_o_m_n_b.jpg,71.99,Neutral Faces_Perceived Age
118_o_m_n_a.jpg,68.31,Neutral Faces_Perceived Age
118_o_m_n_b.jpg,68.91,Neutral Faces_Perceived Age
121_o_m_n_a.jpg,68.46,Neutral Faces_Perceived Age
121_o_m_n_b.jpg,70.28,Neutral Faces_Perceived Age
131_o_m_n_a.jpg,67.42,Neutral Faces_Perceived Age
131_o_m_n_b.jpg,69.35,Neutral Faces_Perceived Age
137_o_m_n_a.jpg,64.2,Neutral Faces_Perceived Age
137_o_m_n_b.jpg,65.89,Neutral Faces_Perceived Age
141_o_m_n_a.jpg,64.64,Neutral Faces_Perceived Age
141_o_m_n_b.jpg,66.98,Neutral Faces_Perceived Age
146_o_m_n_a.jpg,66.82,Neutral Faces_Perceived Age
146_o_m_n_b.jpg,69.71,Neutral Faces_Perceived Age
151_o_m_n_a.jpg,67.75,Neutral Faces_Perceived Age
151_o_m_n_b.jpg,69.69,Neutral Faces_Perceived Age
161_o_m_n_a.jpg,74.17,Neutral Faces_Perceived Age
161_o_m_n_b.jpg,75.3,Neutral Faces_Perceived Age
166_o_m_n_a.jpg,66.61,Neutral Faces_Perceived Age
166_o_m_n_b.jpg,67.4,Neutral Faces_Perceived Age
172_o_m_n_a.jpg,71.43,Neutral Faces_Perceived Age
172_o_m_n_b.jpg,71.37,Neutral Faces_Perceived Age
176_o_m_n_a.jpg,59.03,Neutral Faces_Perceived Age
176_o_m_n_b.jpg,61.03,Neutral Faces_Perceived Age
