face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,race_final,age_final
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0051_face0.png,White,White,Male,40-49,"[5.5148911e-01 4.6434213e-04 3.0383408e-01 5.4125812e-05 4.9806881e-04
 6.7122884e-02 7.6537363e-02]",[0.5642418  0.00093799 0.00328869 0.43153143],[9.9999982e-01 1.3987648e-07],"[7.5276546e-07 2.2388043e-05 2.4269524e-03 4.1084178e-02 4.3382451e-01
 5.0188732e-01 2.0670207e-02 8.3099483e-05 5.7373370e-07]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0052_face0.png,Middle Eastern,White,Male,50-59,"[3.21374357e-01 3.03809909e-04 1.16735026e-01 1.90407131e-03
 2.43946607e-03 6.13480527e-03 5.51108479e-01]",[9.9506599e-01 7.6467259e-05 1.6214688e-03 3.2360586e-03],[9.9984902e-01 1.5095853e-04],"[2.1677917e-04 1.5808237e-04 4.8537855e-04 5.1772839e-04 1.8407028e-02
 2.7678257e-01 6.5765023e-01 4.4673499e-02 1.1087554e-03]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0053_face0.png,White,White,Male,20-29,"[7.88737893e-01 4.27521096e-04 9.79564339e-02 3.66513123e-04
 7.72638130e-04 1.69572898e-03 1.10043325e-01]",[0.9789297  0.00149113 0.01242874 0.0071505 ],[9.9994510e-01 5.4866563e-05],"[7.7972373e-08 1.5867994e-06 4.3152669e-03 5.2456057e-01 4.1070774e-01
 5.8516998e-02 1.8769829e-03 2.0205411e-05 4.9693233e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0054_face0.png,Latino_Hispanic,Indian,Male,30-39,"[1.1293455e-01 4.6518900e-02 3.4134009e-01 6.0537906e-05 1.2903127e-03
 3.0919439e-01 1.8866117e-01]",[0.34725523 0.08590527 0.02908986 0.53774965],[1.0000000e+00 2.0837948e-08],"[2.9631792e-07 2.4622532e-05 1.3876175e-02 4.3076590e-01 4.6789363e-01
 8.5586280e-02 1.8085663e-03 4.3878947e-05 7.1475131e-07]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0055_face0.png,White,White,Male,20-29,"[9.9919581e-01 7.8055638e-07 5.6047481e-04 9.0574929e-07 3.3370743e-06
 4.7101861e-05 1.9158168e-04]",[9.997251e-01 4.842015e-06 5.021032e-05 2.198761e-04],[9.9963027e-01 3.6975846e-04],"[1.13685822e-07 1.15413468e-05 1.47619555e-02 5.88152349e-01
 3.43523502e-01 5.28621264e-02 6.84808416e-04 3.52446023e-06
 1.26446366e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0056_face0.png,White,White,Male,30-39,"[8.7201607e-01 9.8311306e-05 1.0162815e-01 1.4279840e-03 2.0367724e-03
 8.7482631e-03 1.4044547e-02]",[9.9008203e-01 5.5318935e-05 2.5633171e-03 7.2993711e-03],[9.9997103e-01 2.8962297e-05],"[1.5418818e-06 2.7454647e-05 1.9387776e-03 1.1977831e-01 5.8532739e-01
 2.8066447e-01 1.2196333e-02 6.4456690e-05 1.2477850e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0057_face0.png,White,White,Male,50-59,"[7.9598105e-01 5.8737060e-05 1.6888501e-02 1.0701814e-03 1.7096290e-03
 6.0057188e-03 1.7828615e-01]",[9.9124980e-01 2.4557459e-05 2.3859702e-03 6.3396012e-03],[9.997180e-01 2.819751e-04],"[1.0334542e-04 2.2214683e-04 7.1556919e-04 7.6974020e-04 1.7837111e-02
 3.4684005e-01 6.1104381e-01 2.1868838e-02 5.9938192e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0058_face0.png,White,White,Male,50-59,"[9.1292781e-01 4.3407261e-05 3.6979385e-02 1.6521361e-03 3.0266622e-03
 7.8723393e-04 4.4583384e-02]",[9.9198025e-01 2.1403735e-05 7.7071083e-03 2.9128024e-04],[0.9489184  0.05108158],"[4.5868434e-05 3.5255423e-04 4.3561477e-03 6.3295858e-03 5.1493518e-02
 2.6029289e-01 5.5545998e-01 1.0671307e-01 1.4956417e-02]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0059_face0.png,White,White,Female,40-49,"[9.6848679e-01 4.4485212e-05 1.5986759e-02 1.1308020e-03 1.2089787e-03
 5.9226906e-04 1.2549848e-02]",[9.0769446e-01 2.0705287e-04 9.0342656e-02 1.7557881e-03],[0.13727595 0.862724  ],"[7.0441297e-07 6.8020036e-06 6.2251044e-04 2.0615982e-02 1.6214454e-01
 4.7872701e-01 3.1181952e-01 2.4158232e-02 1.9047451e-03]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0060_face0.png,Latino_Hispanic,Indian,Male,30-39,"[8.5552670e-02 3.0739382e-02 6.6567278e-01 3.8691855e-04 2.3613865e-03
 5.8914974e-02 1.5637194e-01]",[0.48441616 0.01721564 0.00989378 0.4884744 ],[9.9999970e-01 2.8426285e-07],"[1.0036870e-07 2.6916525e-06 1.9959137e-03 4.2105496e-01 5.5369461e-01
 2.3111001e-02 1.3940669e-04 1.2914078e-06 1.9397646e-08]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0061_face0.png,White,White,Male,30-39,"[5.8643675e-01 6.8183013e-05 2.7473617e-01 2.5389832e-04 1.0057350e-03
 5.7686009e-02 7.9813242e-02]",[8.73373270e-01 6.29450515e-05 2.65191798e-03 1.23911835e-01],[9.9999994e-01 1.0074391e-07],"[1.1609185e-05 8.6565829e-05 5.2239280e-03 5.2857760e-02 4.9878117e-01
 4.2184496e-01 2.0937281e-02 2.5506254e-04 1.5819937e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0062_face0.png,Black,Black,Male,20-29,"[5.1117437e-05 9.9865562e-01 8.0304802e-04 2.2486843e-06 5.1605512e-05
 3.6230433e-04 7.4058989e-05]",[5.9419813e-06 9.9988860e-01 5.5767985e-05 4.9750081e-05],[9.9999994e-01 6.0991852e-08],"[1.3309126e-07 1.3048507e-05 9.9866288e-03 7.2644562e-01 2.4547902e-01
 1.7621776e-02 4.4565648e-04 7.8534376e-06 3.0285898e-07]",Black,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0063_face0.png,White,White,Male,70+,"[7.4476087e-01 5.7679520e-04 6.0192384e-02 4.7150181e-04 3.5299379e-03
 3.7265498e-02 1.5320311e-01]",[9.9935800e-01 7.4339209e-06 2.6541617e-04 3.6920348e-04],[0.9675862  0.03241378],"[2.0029891e-05 7.5994198e-05 5.8969075e-04 5.3113612e-04 2.5668417e-03
 2.7493700e-02 1.9548979e-01 3.3620012e-01 4.3703264e-01]",White,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0064_face0.png,White,White,Male,40-49,"[6.4231712e-01 1.6262240e-04 2.0857398e-01 2.3811992e-02 3.1475853e-02
 4.2918261e-02 5.0740205e-02]",[9.1181594e-01 1.9445992e-04 2.3182986e-02 6.4806595e-02],[9.9999350e-01 6.5152367e-06],"[3.5194433e-05 1.1171086e-04 1.7466404e-03 3.0671181e-03 5.8514547e-02
 4.8013750e-01 4.3815938e-01 1.8075258e-02 1.5262498e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0065_face0.png,White,White,Male,40-49,"[8.3734000e-01 4.4760553e-04 8.3138727e-02 1.1966988e-03 1.5499075e-03
 2.1627625e-03 7.4164331e-02]",[9.9721950e-01 6.4684493e-05 1.8303846e-03 8.8538951e-04],[0.99871147 0.00128848],"[3.7887032e-05 6.3103456e-05 4.1677785e-04 1.5066307e-03 6.7833796e-02
 5.2268630e-01 3.9134666e-01 1.5707960e-02 4.0096501e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0066_face0.png,White,White,Male,50-59,"[9.7053522e-01 1.0953202e-05 3.1807758e-03 4.0540652e-04 5.1124551e-04
 2.9537833e-04 2.5061047e-02]",[9.9887884e-01 1.8488093e-06 8.8624418e-04 2.3304632e-04],[9.9998009e-01 1.9901452e-05],"[1.1446916e-05 2.7175060e-05 8.5262605e-04 4.7150250e-03 3.6561836e-02
 2.2107555e-01 6.2852818e-01 1.0132674e-01 6.9013895e-03]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0067_face0.png,White,White,Male,50-59,"[8.2480693e-01 1.9857597e-04 1.1966885e-01 5.6132034e-04 1.0577482e-03
 1.5616242e-02 3.8090315e-02]",[9.9396306e-01 2.0566207e-05 5.0969172e-04 5.5066426e-03],[9.999921e-01 7.912425e-06],"[5.2087789e-06 8.0274021e-06 2.0460333e-04 1.1256557e-03 3.6419027e-02
 4.0597787e-01 5.4194874e-01 1.4163163e-02 1.4777402e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0068_face0.png,Black,Black,Male,40-49,"[4.2610810e-07 9.9993306e-01 1.3303689e-05 3.2132900e-07 3.7177610e-06
 4.7392659e-05 1.7114877e-06]",[1.0947393e-06 9.9966145e-01 4.4410663e-05 2.9297688e-04],[0.9984147 0.0015853],"[1.6117775e-07 1.6437435e-06 2.2302805e-04 3.1015595e-02 3.5290638e-01
 5.3507495e-01 7.8696348e-02 1.9403652e-03 1.4159006e-04]",Black,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0069_face0.png,White,White,Male,50-59,"[9.5034009e-01 1.6033142e-05 1.3254586e-02 1.2632002e-03 2.3496924e-03
 8.3655253e-04 3.1939737e-02]",[9.9732536e-01 3.8507760e-06 2.4721767e-03 1.9863271e-04],[0.9975293  0.00247071],"[3.9475635e-05 1.5793147e-04 1.1728278e-03 1.2717358e-03 1.8662639e-02
 2.3141898e-01 6.7189085e-01 7.0659183e-02 4.7263773e-03]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0070_face0.png,White,White,Female,70+,"[0.32415232 0.05101693 0.31460676 0.01893458 0.07016677 0.13118431
 0.08993828]",[0.79309064 0.00211493 0.11485846 0.08993594],[0.24847524 0.7515248 ],"[1.0132267e-04 7.6798821e-04 1.4128395e-03 1.5049204e-03 6.4559979e-03
 3.0974664e-02 1.2754920e-01 3.3167452e-01 4.9955854e-01]",White,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0071_face0.png,White,White,Male,40-49,"[0.83205676 0.00151552 0.09080513 0.02297661 0.02482632 0.00635396
 0.02146582]",[9.9249846e-01 5.4530439e-04 4.4957856e-03 2.4603854e-03],[9.9988645e-01 1.1355622e-04],"[1.8438526e-06 5.5624755e-06 2.1592870e-04 1.5552360e-02 1.9146362e-01
 5.0345790e-01 2.7269477e-01 1.5305523e-02 1.3024772e-03]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0072_face0.png,White,White,Male,20-29,"[8.3228499e-01 5.7104276e-04 1.5941320e-02 1.2272199e-05 4.3215758e-05
 3.7971168e-04 1.5076743e-01]",[9.9481875e-01 2.7853053e-04 4.2610103e-04 4.4765361e-03],[0.96193695 0.03806302],"[3.0594576e-05 7.5366622e-04 1.4785920e-02 4.7617033e-01 4.2574799e-01
 7.7837043e-02 4.4867019e-03 1.8020201e-04 7.5066810e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0073_face0.png,Latino_Hispanic,White,Male,40-49,"[0.110287   0.00744586 0.6545679  0.00517594 0.01433615 0.09254579
 0.11564138]",[9.5976460e-01 7.2060054e-04 3.0861434e-03 3.6428615e-02],[9.9993938e-01 6.0597784e-05],"[4.3385124e-05 4.5361841e-05 8.8252610e-04 8.5299928e-03 1.2305788e-01
 4.8673409e-01 3.6147198e-01 1.8977819e-02 2.5697064e-04]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0074_face0.png,Black,Black,Male,30-39,"[0.00173978 0.406362   0.36037645 0.01153341 0.15273146 0.06043524
 0.00682166]",[0.00177737 0.49977222 0.2252387  0.27321175],[9.999998e-01 1.826889e-07],"[2.1805665e-06 1.7986174e-05 3.1356355e-03 1.6581707e-01 5.3785932e-01
 2.6554161e-01 2.6979426e-02 6.3423807e-04 1.2512312e-05]",Black,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0075_face0.png,Latino_Hispanic,White,Male,40-49,"[0.36996323 0.00296474 0.37546015 0.00068652 0.00161895 0.02796931
 0.22133714]",[0.9295992  0.00243046 0.00976808 0.05820226],[9.9994761e-01 5.2410163e-05],"[2.8419381e-06 4.5740817e-06 1.3549507e-04 3.4297579e-03 1.4858337e-01
 6.7112571e-01 1.7388847e-01 2.7981773e-03 3.1557931e-05]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0076_face0.png,White,White,Female,70+,"[9.0120775e-01 6.5853756e-06 5.7260811e-02 4.7255887e-04 6.6801714e-04
 1.7211533e-03 3.8663108e-02]",[9.9423617e-01 7.8401752e-07 5.3773834e-03 3.8567319e-04],[0.03190755 0.96809244],"[1.0514300e-05 1.0586110e-04 6.5847120e-04 7.1854261e-04 4.4361143e-03
 3.7225563e-02 2.4853666e-01 2.7940038e-01 4.2890790e-01]",White,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0077_face0.png,White,Indian,Female,30-39,"[4.5669374e-01 1.0444659e-03 1.4220455e-01 1.1271031e-04 4.9760536e-04
 3.0162517e-02 3.6928448e-01]",[0.09834069 0.11612279 0.00579732 0.77973914],[0.43218765 0.5678124 ],"[5.17430522e-07 9.56576423e-06 2.11379095e-03 2.30136395e-01
 6.50288045e-01 1.12649284e-01 4.70683165e-03 9.08257425e-05
 4.73490354e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0078_face0.png,Black,Black,Male,30-39,"[6.3708821e-06 9.9926156e-01 3.8154976e-04 1.8779263e-06 6.2653162e-05
 2.6913945e-04 1.6892041e-05]",[7.5508882e-07 9.9995559e-01 2.7034690e-05 1.6630896e-05],[9.9999374e-01 6.2270387e-06],"[2.8088300e-07 5.4285920e-06 2.0011733e-03 2.6664472e-01 6.3570827e-01
 9.1890380e-02 3.6846644e-03 6.1319253e-05 3.7835546e-06]",Black,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0079_face0.png,Latino_Hispanic,White,Male,40-49,"[0.15476285 0.00651794 0.69069487 0.00836352 0.01264125 0.01190792
 0.11511166]",[9.2932260e-01 7.9202402e-04 4.7782235e-02 2.2103075e-02],[9.9999619e-01 3.7660468e-06],"[1.0784754e-05 1.7451575e-05 2.1681729e-04 1.8118167e-03 5.0148774e-02
 4.7080427e-01 4.5345291e-01 2.3311740e-02 2.2547906e-04]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0080_face0.png,White,White,Male,40-49,"[6.3213980e-01 2.1331696e-04 6.6345789e-02 4.7357153e-05 2.5628824e-04
 1.4906550e-02 2.8609094e-01]",[9.9068731e-01 1.5765375e-04 7.9685112e-04 8.3582066e-03],[9.9948484e-01 5.1521685e-04],"[1.1536591e-05 8.6686647e-05 2.0671692e-03 1.1069913e-02 1.9712281e-01
 6.9770598e-01 9.0440035e-02 1.4616165e-03 3.4196019e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0081_face0.png,White,White,Male,50-59,"[0.6659776  0.00087565 0.04976389 0.00475078 0.00826229 0.0119308
 0.25843906]",[0.8938811  0.00120995 0.06521882 0.0396901 ],[0.99811906 0.00188096],"[1.94927379e-05 3.10004216e-05 7.13507528e-04 4.57630027e-03
 1.99405178e-02 1.11253224e-01 5.07291853e-01 2.98998624e-01
 5.71754761e-02]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0082_face0.png,White,White,Male,40-49,"[9.1887587e-01 2.6191681e-04 2.8117741e-02 9.7766329e-05 3.2198627e-04
 1.6970716e-03 5.0627649e-02]",[9.7875327e-01 8.3754223e-04 1.5279173e-03 1.8881302e-02],[9.9998140e-01 1.8604858e-05],"[5.2662551e-07 1.7918035e-06 2.2139034e-04 1.2455482e-02 1.8530340e-01
 5.8749318e-01 2.0977215e-01 4.5577581e-03 1.9429757e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0083_face0.png,Black,Black,Male,30-39,"[2.6805665e-06 9.9984735e-01 7.6065422e-05 8.7119424e-06 2.9541497e-05
 3.0842490e-05 4.8552938e-06]",[5.2824462e-06 9.9978471e-01 1.8867699e-04 2.1319696e-05],[0.97424227 0.02575766],"[2.7753476e-06 3.0728417e-05 2.1562173e-03 2.1359251e-01 5.7786763e-01
 1.9589742e-01 1.0052618e-02 3.5623513e-04 4.3874184e-05]",Black,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0084_face0.png,Latino_Hispanic,White,Male,50-59,"[0.13772011 0.03594563 0.709189   0.01177472 0.03335761 0.05655371
 0.0154592 ]",[0.89131105 0.00476346 0.04756892 0.05635652],[9.9999881e-01 1.1580357e-06],"[9.4756309e-05 1.1389260e-04 4.7307520e-04 7.4925607e-05 1.1758547e-03
 4.8548046e-02 7.1528006e-01 2.3249859e-01 1.7407966e-03]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0085_face0.png,White,White,Male,40-49,"[9.5233494e-01 4.7960579e-03 1.5880873e-02 2.1289919e-04 2.2738010e-03
 6.8815076e-03 1.7619871e-02]",[9.9754709e-01 1.6767942e-04 5.2082253e-04 1.7643798e-03],[9.9994636e-01 5.3601954e-05],"[2.4365759e-06 3.9147591e-05 1.6560063e-03 1.9164935e-02 1.4117880e-01
 5.4607385e-01 2.8046700e-01 1.0450718e-02 9.6710719e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0086_face0.png,White,White,Male,50-59,"[5.5760306e-01 8.3729351e-04 2.8711456e-01 2.2631997e-04 4.5830332e-04
 1.6279081e-02 1.3748130e-01]",[0.9579328  0.00126376 0.00336642 0.03743699],[9.9982554e-01 1.7444741e-04],"[3.3718901e-05 2.1256297e-05 1.3733727e-04 1.6537633e-04 1.2270945e-02
 2.5945637e-01 7.1119988e-01 1.6570535e-02 1.4463459e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0087_face0.png,Latino_Hispanic,White,Male,20-29,"[1.1897625e-01 1.9746557e-02 5.7365990e-01 1.2207193e-04 2.2951788e-03
 4.1647106e-02 2.4355286e-01]",[0.71422344 0.01068419 0.00473489 0.27035746],[9.9999994e-01 7.6279527e-08],"[2.41353149e-07 5.77768405e-05 7.09649026e-02 7.26403713e-01
 1.89510345e-01 1.28648365e-02 1.93521555e-04 4.60396041e-06
 7.62782264e-08]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0088_face0.png,Latino_Hispanic,White,Male,30-39,"[0.32046774 0.01912021 0.42876324 0.00074353 0.00844605 0.10757794
 0.11488121]",[0.857451   0.0021745  0.0506306  0.08974395],[9.9999994e-01 4.9763941e-08],"[2.2012374e-07 7.2462572e-06 4.8814924e-03 3.7620592e-01 5.5338597e-01
 6.4652868e-02 8.5467548e-04 1.1447763e-05 1.3395920e-07]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0089_face0.png,Indian,Indian,Male,20-29,"[1.5702670e-02 1.2638833e-02 2.9400626e-01 6.4932057e-05 1.4489398e-03
 3.5481900e-01 3.2131940e-01]",[0.01620427 0.00858225 0.00262692 0.9725866 ],[1.000000e+00 6.107178e-09],"[2.1741386e-07 4.0382303e-05 2.5017828e-02 6.6594034e-01 2.9561943e-01
 1.3306526e-02 7.3797266e-05 1.5564941e-06 1.3000904e-08]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0090_face0.png,Black,Black,Male,40-49,"[2.0049026e-04 9.9355131e-01 1.5677228e-03 7.2602526e-04 1.9120915e-03
 1.1082150e-03 9.3412393e-04]",[2.4660654e-05 9.8079699e-01 1.8348934e-02 8.2943495e-04],[9.9994397e-01 5.6003224e-05],"[2.7853681e-05 9.9623576e-05 3.9814878e-03 9.6053518e-02 2.9414165e-01
 4.5477915e-01 1.1935786e-01 2.8822122e-02 2.7367226e-03]",Black,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0091_face0.png,Latino_Hispanic,White,Male,30-39,"[1.8909660e-01 1.8865449e-03 7.4790794e-01 1.0143396e-04 1.1355036e-03
 1.8337226e-02 4.1534796e-02]",[0.9335029  0.00125203 0.00120583 0.06403924],[9.9999958e-01 4.0361863e-07],"[1.78412199e-06 1.27764913e-04 3.20187695e-02 3.36773098e-01
 5.53730786e-01 7.61498511e-02 1.18838053e-03 9.54549250e-06
 1.07849345e-07]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0092_face0.png,Latino_Hispanic,Black,Male,40-49,"[0.06691984 0.3489301  0.39119682 0.0141808  0.08328342 0.0343353
 0.06115374]",[0.31368715 0.32873404 0.22941041 0.12816837],[9.999943e-01 5.722065e-06],"[1.8629971e-06 1.1942112e-05 2.1327825e-03 7.8940682e-02 3.5132584e-01
 4.3490177e-01 1.2825948e-01 4.2842943e-03 1.4132763e-04]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0093_face0.png,Latino_Hispanic,Black,Male,30-39,"[1.0334732e-01 4.9087316e-02 5.1237249e-01 2.6804165e-04 2.8599643e-03
 2.7098215e-01 6.1082769e-02]",[0.31922412 0.3542552  0.005701   0.32081965],[9.9999547e-01 4.5042189e-06],"[5.1683975e-07 5.6351878e-06 9.8146137e-04 1.1739443e-01 6.4928275e-01
 2.2523403e-01 7.0631318e-03 3.7370835e-05 6.3249149e-07]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0094_face0.png,White,White,Male,50-59,"[9.2224687e-01 4.7608864e-05 3.0460073e-02 1.6517587e-03 1.9197671e-03
 7.6974538e-04 4.2904302e-02]",[9.9858934e-01 8.0275977e-06 9.0458832e-04 4.9807981e-04],[9.9949789e-01 5.0216774e-04],"[5.7949987e-05 1.1011085e-04 1.3588459e-03 9.3048171e-04 1.4560735e-02
 1.5094838e-01 6.7457563e-01 1.5074331e-01 6.7145475e-03]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0095_face0.png,Indian,White,Male,50-59,"[0.22905795 0.29023972 0.08623823 0.0008298  0.01748002 0.29261732
 0.08353695]",[0.54759735 0.03055298 0.04863713 0.37321258],[9.9999946e-01 5.4309163e-07],"[4.3436489e-06 4.2457245e-06 5.4260905e-05 7.7649235e-04 6.9757444e-03
 6.7072853e-02 5.0074685e-01 3.9639446e-01 2.7970750e-02]",Others,40-59
